id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,物件種別,一日あたりの金額（円）,最小宿泊日数,レビュー数,最新レビューの日付,月間レビュー数,ホストがこの自治体で持っている物件の数,次の365日間でその物件が予約可能な日数,過去12ヶ月間のレビュー数,ライセンス
15715467,Great Location!Near Shinjuku Sta.  /WiFi  Oasis302,43554294,Happy,渋谷区,35.682461,139.703995,Entire home/apt,18027,2,152,2025-05-13,1.42,8,232,10,M130008712
15715588,Great Location!Near Shinjuku Sta . /WiFi Oasis301,43554294,Happy,渋谷区,35.682461,139.703995,Entire home/apt,18027,2,188,2025-09-21,1.75,8,230,19,M130008711
15783268,CALM HOUSE#201 Shinjuku/Shibuya / 2 bedrooms,43751877,Masami,渋谷区,35.67949,139.67874,Entire home/apt,36051,2,385,2025-09-26,3.56,12,133,53,Hotels and Inns Business Act | 東京都渋谷保健所 | ３１渋健生収第１８６６号
15860649,Live in a house in Omotesando. 2BR 45 sqm.,102799868,Taeko,渋谷区,35.66501,139.7071,Entire home/apt,,3,230,2025-07-30,2.13,1,1,29,M130000218
16196939,WBC26 A5 Shibuya sta. 8min/Furnished 1DK/Free Wifi,161213332,正堂,渋谷区,35.6559,139.6968,Entire home/apt,31715,2,152,2025-05-19,1.43,8,283,12,M130015877
16315070,7 stations accessible/Up to 12 ppl/Near Harajuku,63719385,Shin,渋谷区,35.67363739013672,139.7114715576172,Entire home/apt,49032,1,91,2025-08-22,1.18,2,148,13,M130015468
16377086,WBC26 A7 Shibuya sta. 8min/ Furnished 1DK/FreeWifi,161213332,正堂,渋谷区,35.65726,139.69701,Entire home/apt,31715,2,168,2025-08-17,1.57,8,176,19,M130015880
16459229,WBC26 B5 SHIBUYAsta. 8min/Furnished Room/Free Wifi,161213332,正堂,渋谷区,35.65544,139.69655,Entire home/apt,20493,2,164,2025-09-23,1.55,8,205,27,M130015878
16469921,WBC26 B7 SHIBUYAsta. 8min/Furnished Room/Free Wifi,161213332,正堂,渋谷区,35.65708,139.69474,Entire home/apt,27389,2,153,2025-07-04,1.44,8,273,16,M130015881
16471617,WBC26 A2 Shibuya sta. 8min/Furnished 1DK/Free WIFI,161213332,正堂,渋谷区,35.65681,139.69671,Entire home/apt,31715,2,146,2025-08-04,1.37,8,202,21,M130011150
16759740,WBC26 A6 Shibuya sta. 8min/Furnished 1DK/ FreeWifi,161213332,正堂,渋谷区,35.65584,139.69472,Entire home/apt,30129,2,112,2025-07-06,1.08,8,204,16,M130015879
16999316,Holiday Place207 /Shibuya 5min by train Sangenjaya,7923349,Rintaro,渋谷区,35.65887,139.70248,Entire home/apt,50000,2,189,2025-08-22,1.80,6,78,26,M130027018
17195814,【TOKYO Ebisu】 2 adults & 2kids Max4ppl_FamilyOK!,115761020,Ken & Mayu,渋谷区,35.64612,139.71829,Private room,20900,1,312,2025-09-29,3.00,1,79,48,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第1010号
17465718,#6B/22.54㎡/Bright Cozy Studio 2 stops to Shinjuku,118290014,Yuna,渋谷区,35.67751,139.6808,Entire home/apt,13315,1,174,2025-05-18,1.67,5,33,14,M130030663
17500157,JR代々木駅から徒歩5分！明治神宮、新宿御苑すぐ/キッズスペースのある家族向け1軒家/最大9名,118431494,Yuka,渋谷区,35.6828498840332,139.6991729736328,Entire home/apt,19643,1,395,2025-09-06,3.81,2,307,45,Hotels and Inns Business Act | 渋谷区保健所 | 28渋保生環旅第1号
17738103,"#6A/21.46㎡/Simple Cozy Apt, 2 Stops to Shinjuku",118290014,Yuna,渋谷区,35.67674,139.6805,Entire home/apt,12324,1,175,2025-09-28,1.70,5,45,20,M130030662
18110817,100m2/4Bed room/shinjyuku 1min by train/nr shibuya,29209062,Kevin,渋谷区,35.67707,139.68395,Entire home/apt,36643,2,328,2025-09-21,3.18,5,108,55,Hotels and Inns Business Act | 東京都渋谷区保健所 | 30渋保生環旅第32号
18129460,quiet&cozy/shinjyuku 1min by train/near shibuya,29209062,Kevin,渋谷区,35.67835,139.68409,Entire home/apt,,2,198,2025-09-25,1.92,5,0,25,M130013345
18130097,quiet&comfy/shinjyuku 1min by train/nr shibuya,29209062,Kevin,渋谷区,35.67847,139.68372,Entire home/apt,15858,2,195,2025-08-31,1.90,5,68,29,M130013344
18163466,CALM HOUSE #105 /Near Shinjuku Shibuya/1double bed,43751877,Masami,渋谷区,35.67949,139.67874,Entire home/apt,20597,1,374,2025-09-25,3.63,12,203,53,Hotels and Inns Business Act | 東京都渋谷保健所 | ３０渋保生環旅第２７号
18956450,Ebisu7min/Shibuya13min/79m2/3LDK/6Bed/10Pep/Wifi,132115218,Mino,渋谷区,35.65329,139.71198,Entire home/apt,40832,3,159,2025-08-06,1.57,1,173,23,M130007736
19164770,Canta-ta village  カンタータヴィレッジ,134018232,中野,渋谷区,35.67833,139.6758,Entire home/apt,,3,202,2025-09-22,2.01,2,0,28,M130002343
19391039,Hakke-an,135948608,Daisuke,渋谷区,35.66881,139.68869,Entire home/apt,21258,3,177,2025-09-08,1.77,1,211,24,M130007391
19439043,Heart of Shibuya Studio 301,53118015,Takayuki,渋谷区,35.65875,139.69535,Entire home/apt,18498,2,364,2025-09-26,3.64,6,23,65,Hotels and Inns Business Act | 東京都渋谷区保健所 | 30渋保生環旅第21号
19769518,2 mins to Shinjuku＃Max 9ppl#Free wifi,139539997,Bonnie,渋谷区,35.684567502835115,139.6833611977474,Entire home/apt,42750,1,69,2025-08-16,0.94,1,239,18,M130033981
19953935,Ebisu 2101 203,23627903,Numa,渋谷区,35.64581,139.71677,Entire home/apt,16200,2,90,2025-09-23,0.92,5,110,22,Hotels and Inns Business Act | 渋谷区保健所 | 7渋保生環第253号
20289881,2F 新宿まで電車４分/渋谷まで電車11分/最寄り駅まで徒歩2分,143706131,Aki,渋谷区,35.69027,139.68331,Entire home/apt,28086,1,257,2025-09-27,2.60,3,105,43,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第2812号
20336871,No.7　新宿まで電車で10分！全12部屋のシェアホテル、完全個室のホステル！,46668906,Yuki,渋谷区,35.68149,139.67832,Private room,3595,1,100,2025-09-12,1.02,49,156,27,M130004369
20344705,No.9　新宿まで電車で10分！全12部屋のシェアホテル、完全個室のホステル！,46668906,Yuki,渋谷区,35.67964,139.67981,Private room,3115,1,89,2025-08-31,0.90,49,138,20,M130004369
20345232,No.10　新宿まで電車で10分！全12部屋のシェアホテル、完全個室のホステル！,46668906,Yuki,渋谷区,35.67911,139.67863,Private room,3571,1,98,2025-09-08,0.99,49,168,18,M130004369
20345755,No.11　新宿まで電車で10分！全12部屋のシェアホテル、完全個室のホステル！,46668906,Yuki,渋谷区,35.68133,139.6791,Private room,3595,1,95,2025-09-15,0.96,49,158,24,M130004369
20346035,No.12　新宿まで電車で10分！全12部屋のシェアホテル、完全個室のホステル！,46668906,Yuki,渋谷区,35.67987,139.67769,Private room,3595,1,86,2025-08-28,0.87,49,155,15,M130004369
20346248,No.6　新宿まで電車で10分！全12部屋のシェアホテル、完全個室のホステル！,46668906,Yuki,渋谷区,35.67962,139.678,Private room,3595,1,103,2025-09-14,1.04,49,165,12,M130004369
20347135,No.5 新宿まで電車で10分！全12部屋のシェアホテル、完全個室のホステル！,46668906,Yuki,渋谷区,35.67919,139.678,Private room,3595,1,88,2025-09-11,0.90,49,163,20,M130004369
20924868,"The Best Location of Tokyo!Shinjuku,Harajuku close",150411219,Ryoko,渋谷区,35.68212,139.6998,Entire home/apt,34286,2,120,2025-09-29,1.25,6,79,28,M130020197
21036847,"A new House,Shinjiku 7min!Harajiku,Yoyogi,closed!",150411219,Ryoko,渋谷区,35.68229,139.69804,Entire home/apt,25786,2,125,2025-08-20,1.30,6,154,4,M130005403
21155044,【Special Deal!】Huge 100㎡ Flat in Hiroo/Ebisu,19615511,Panda,渋谷区,35.647608457022486,139.71977639432578,Entire home/apt,50715,1,63,2025-08-01,0.66,4,144,10,M130003474
21167609,"閑静な住宅街の一軒家、渋谷、原宿、代々木公園、明治神宮の近く、2BR、4BD, リビング、台所、風呂",69158380,Toshiko,渋谷区,35.67213,139.68432,Entire home/apt,39616,2,165,2025-09-24,1.73,2,256,27,M130002942
21270485,Great Location!Near Shinjuku Sta.  /WiFi  Oasis102,43554294,Happy,渋谷区,35.682461,139.703995,Entire home/apt,18027,2,136,2025-07-26,1.42,8,232,8,M130008708
21546470,CALM HOUSE #205/Near Shinjuku Shibuya  / Sofa Room,43751877,Masami,渋谷区,35.67949,139.67874,Entire home/apt,24342,2,299,2025-09-15,3.11,12,198,46,Hotels and Inns Business Act | 東京都渋谷保健所 | ３１渋健生収第１８６８号
21745660,Shibuya apartment Shinsen,158406053,Riko,渋谷区,35.65724,139.69119,Entire home/apt,39286,4,91,2025-09-27,0.96,1,80,7,M130001651
22157566,"Shibuya Modern calm room, wooden new house!",143235370,Nobu,渋谷区,35.66318,139.69046,Entire home/apt,23220,1,128,2025-08-21,1.35,4,212,11,M130032518
22329292,V203. 新宿駅まで1駅2分の好立地. 2路線利用可能なので、都内でのショッピングや観光に最適.,163254475,Satomi,渋谷区,35.68591,139.68166,Entire home/apt,8500,4,118,2025-09-26,1.25,14,14,38,Hotels and Inns Business Act | 渋谷区保健所 | ５渋保生環第６５７号
23364621,"Shibuya Studio 403 w/balcony, No Elevator",53118015,Takayuki,渋谷区,35.65825,139.69604,Entire home/apt,17698,2,293,2025-09-24,3.18,6,12,63,Hotels and Inns Business Act | 東京都渋谷区保健所 | 31渋健生収第2646号
23674810,千代田線代々木上原Spacious urban lodge in Shibuya/Harajuku,158914995,文明,渋谷区,35.66847,139.68156,Entire home/apt,24274,2,168,2025-09-15,1.84,1,246,23,M130005164
23774630,Grace House Yoyogi-Park 202,116492333,Ken,渋谷区,35.67351,139.69142,Entire home/apt,,3,84,2025-09-05,0.92,1,56,30,M130003200
24288669,Port House Shibuya (Double room),180279177,Daichi,渋谷区,35.67784,139.67732,Private room,13233,1,88,2025-09-11,1.02,4,298,22,Hotels and Inns Business Act | 渋谷区保健所 | 30渋保生環旅第3号
24565067,Dreamy Music Cafe Bar,134018232,中野,渋谷区,35.67942,139.67646,Entire home/apt,21036,3,186,2025-09-06,2.07,2,192,30,M130002350
24593257,Port House Shibuya(Single room),180279177,Daichi,渋谷区,35.67788,139.67722,Private room,11400,1,409,2025-09-09,4.82,4,308,82,Hotels and Inns Business Act | 渋谷区保健所 | 30渋保生環旅第3号
25095499,Shibuya station 5min.QCQCstudio 10F- Pink1,771694,Qcqc,渋谷区,35.65927,139.69603,Entire home/apt,33000,3,115,2025-05-29,1.28,6,308,12,M130005130
25096241,Shibuya station 5min. QCQC studio-Grey,771694,Qcqc,渋谷区,35.65927,139.69603,Entire home/apt,33000,3,116,2025-06-02,1.30,6,340,10,M130005129
25096247,Shibuya station 5min.QCQCstudio 10F- Blue1,771694,Qcqc,渋谷区,35.65927,139.69603,Entire home/apt,33000,3,106,2025-06-03,1.18,6,334,15,M130005131
25580667,5mins from Shibuya sta/CheckOut12PM/Elevator 803,159032482,Masa,渋谷区,35.65921,139.69608,Entire home/apt,38800,2,167,2025-04-05,1.92,3,89,4,M130003674
25954021,Asian Resort Style! 2F House in Heart of Shibuya!,195093920,Yuri,渋谷区,35.65964,139.69463,Entire home/apt,46143,1,409,2025-09-09,4.65,1,228,58,Hotels and Inns Business Act | 渋谷区保健所 | 30渋保生環旅第1号
25986095,Shibuya・Entire Home ~10 ppl・9 min to Ebisu Sta.,143501054,Haruka,渋谷区,35.64648,139.71996,Entire home/apt,54953,7,73,2024-11-01,0.82,1,208,3,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第69号
26336619,Monthly 2+ BDRM in residential Shinjuku / WFH,14060843,Letitia,渋谷区,35.68872,139.70109,Entire home/apt,29428,30,35,2024-11-01,0.44,3,337,1,M130015250
26360238,Shibuya Station Charming Place 8min walk 3ppl A102,58033573,Anon,渋谷区,35.65357,139.71082,Entire home/apt,,1,50,2025-09-22,0.57,8,89,7,M130002694
26361132,Shibuya Station Charming Place 8min walk 3ppl A203,58033573,Anon,渋谷区,35.65276,139.70844,Entire home/apt,32550,1,92,2025-08-24,1.04,8,64,14,M130002691
26390530,Shibuya Station Charming Place 8min walk 3ppl A101,58033573,Anon,渋谷区,35.65273,139.70995,Entire home/apt,31753,1,86,2025-08-12,0.98,8,79,14,M130002687
26391123,"Shibuya Sta 8min walk Renewal  in 2025, 3ppl B102",58033573,Anon,渋谷区,35.65482,139.71028,Entire home/apt,24260,1,43,2024-11-14,0.49,8,74,1,M130002697
26543672,"NOREN.Close to Shibuya, Ebisu and Daikanyama",159023956,Hajime,渋谷区,35.65392,139.70964,Entire home/apt,28142,2,141,2025-07-30,1.61,1,281,11,M130003202
26549003,5mins from Shibuya Crossing & Station/Elevator 810,159032482,Masa,渋谷区,35.65927,139.69603,Entire home/apt,39515,2,135,2024-11-26,1.56,3,119,1,M130003675
26573537,SHIBUYA Queen Bed Bright Room,199824132,Moko,渋谷区,35.65702,139.69259,Entire home/apt,25843,2,166,2025-09-15,1.89,1,5,27,M130003274
26683044,CALM HOUSE #304 Near Shinjuku Shibuya /3 bed rooms,43751877,Masami,渋谷区,35.679497,139.678711,Entire home/apt,33780,2,236,2025-09-21,2.69,12,172,52,Hotels and Inns Business Act | 東京都渋谷保健所 | ３１渋健生収第１８６９号
26692640,"Luxury Stay in Ebisu – 4 min to Shibuya,max5stay",200346138,幸一郎,渋谷区,35.64697,139.7091,Entire home/apt,22352,1,91,2025-09-25,1.04,2,144,34,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第4390号
27249421,"Great Access to Shibuya, Shinjuku, Ueno/8Bed/75㎡",37562047,Kazutaka&Megumi,渋谷区,35.68619,139.67968,Entire home/apt,46000,2,182,2025-06-01,2.13,8,267,10,Hotels and Inns Business Act | 東京都渋谷区保健所 | ３１渋健生収第１５７４号
27281463,"Shibuya station 5min. QCQC studio, Yellow",771694,Qcqc,渋谷区,35.65927,139.69603,Entire home/apt,33843,3,109,2025-09-02,1.25,6,95,11,M130005128
27376550,Porthouse Shibuya(Twin room),180279177,Daichi,渋谷区,35.67788,139.67722,Private room,15608,1,171,2025-09-17,1.99,4,249,27,Hotels and Inns Business Act | 渋谷区保健所 | 30渋保生環旅第3号
27663746,Shibuya Station Charming Place 8min walk 3ppl B204,58033573,Anon,渋谷区,35.65437,139.71071,Entire home/apt,27236,1,74,2025-09-20,0.86,8,69,12,M130005926
27881318,"#4B/20㎡/Comfy, Simple Apt 10, 2 stops to Shinjuku",118290014,Yuna,渋谷区,35.67674,139.67947,Entire home/apt,17886,1,142,2025-05-20,1.68,5,24,22,M130030661
27884713,305 10min walk From Harajuku St.Wifi Comfy&Private,102440305,Myriam,渋谷区,35.67395782470703,139.7092742919922,Entire home/apt,25996,1,102,2025-08-31,1.18,5,196,21,M130006292
28084417,Shibuya scramble crossing 3min walk. Triplet.,212151982,Erika,渋谷区,35.65813,139.69632,Entire home/apt,18614,2,113,2025-07-21,1.31,1,67,16,M130005565
28428657,Near Shibuya Sta. 8 minutes walk！ 中目黒・恵比寿に徒歩圏！,33947232,Ko,渋谷区,35.65539,139.71024,Entire home/apt,19712,3,95,2025-06-30,1.11,4,269,12,M130005929
28444890,Shibuya 5 min | MAX 2 | WiFI / DI45,201928149,Mei&Yousuke,渋谷区,35.66257,139.70108,Entire home/apt,9948,1,230,2025-09-25,2.72,1,111,43,Hotels and Inns Business Act | 東京都渋谷区保健所 | 31渋健生収第3953号
28496100,お洒落な渋谷神南ユニット,215098959,Hank,渋谷区,35.66354751586914,139.69981384277344,Entire home/apt,40400,3,156,2025-09-15,1.84,1,228,18,M130006082
28742731,Good Space Hotel Yoyogi,130085747,Youko,渋谷区,35.67648,139.69331,Entire home/apt,27371,2,199,2025-09-17,2.38,1,300,42,Hotels and Inns Business Act | 東京都渋谷区保健所 | 31渋健生収第3913号
28745942,"Central Shibuya,2BR@52m²with terrace",216355205,洪杰,渋谷区,35.65999,139.69669,Entire home/apt,50400,2,115,2025-09-28,1.36,1,21,17,M130006861
28872905,2BR 5beds Shibuya-Shinjuku-Harajuku 10min. wifi,81127402,Jitsuyasu,渋谷区,35.67717,139.71072,Entire home/apt,20858,2,87,2025-08-25,1.03,2,159,6,M130007887
28876842,2BR 4beds Shibuya Shinjuku Harajuku 10min. wifi,81127402,Jitsuyasu,渋谷区,35.67606,139.71188,Entire home/apt,22000,2,90,2025-09-22,1.07,2,158,10,M130007885
28941837,Shinjuku Sta. 2min/WiFi/SY51,79010327,仁田,渋谷区,35.68183,139.6996,Entire home/apt,20587,1,145,2025-09-08,1.88,3,59,18,M130015466
29247140,Shibuya 3 mins! Cozy Big House! 6 ppl,26107414,Bruce,渋谷区,35.65813,139.69665,Entire home/apt,51258,1,226,2025-09-15,2.68,8,133,22,M130006862
