id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,物件種別,一日あたりの金額（円）,最小宿泊日数,レビュー数,最新レビューの日付,月間レビュー数,ホストがこの自治体で持っている物件の数,次の365日間でその物件が予約可能な日数,過去12ヶ月間のレビュー数,ライセンス
1474488426904260619,8mins from Kiba Sta/ Max5p/Wi-Fi,576585843,阿部,江東区,35.66842,139.79979,Entire home/apt,18000,1,1,2025-09-15,1,125,28,1,M130046144
1474493273292878452,2min walk from Morishita Sta/Max5p/Wi-fi,576585843,阿部,江東区,35.68565,139.79767,Entire home/apt,18000,1,1,2025-09-16,1,125,42,1,M130042879
1475032773017136420,16人宿泊可能/寝室4部屋/2バスルーム/駅徒歩2分の好立地 (8&91),706422052,山田,江東区,35.67436,139.7941,Entire home/apt,40874,1,2,2025-09-16,1.36,8,301,2,Hotels and Inns Business Act | 江東区保健所 | 6江健生環き第153号
1475042858915446362,"寝室5部屋/バスルーム3部屋/14ベッド/20人宿泊可能 (9,10)",706422052,山田,江東区,35.67284,139.79556,Entire home/apt,54334,1,1,2025-09-15,1,8,282,1,Hotels and Inns Business Act | 江東区保健所 | 6江健生環き第153号
1475052639227746404,"最大24人/入口別/エレベーター有/6 BR /3 バス/12ベッド/駅徒歩2分 (8,91,9)",706422052,山田,江東区,35.67214,139.79492,Entire home/apt,63522,2,0,,,8,277,0,Hotels and Inns Business Act | 江東区保健所 | 6江健生環き第153号
1475070074283152574,"36名宿泊可能/24ベッド/9ベッドルーム/駅徒歩2分 (8, 91, 9, 10)",706422052,山田,江東区,35.67377,139.79544,Entire home/apt,135481,2,0,,,8,261,0,Hotels and Inns Business Act | 江東区保健所 | 6江健生環き第153号
1475075234153951996,2LDK+Tatami Style｜14min to Disney｜2min to sta｜4ppl,702413174,Xuan,江東区,35.67468844321793,139.79626668687462,Entire home/apt,17875,1,3,2025-09-27,3,1,66,3,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第30号
1475942989597693388,New! Luxe 3BR/Japandi Design & Crafts/Ginza 30min,513758565,Natsuko,江東区,35.69333,139.83912,Entire home/apt,26938,2,2,2025-09-21,1.36,1,307,2,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第44号
1478590640613247078,155㎡ワンフロア貸切｜50㎡大リビング｜シャワー3・トイレ3｜銀座・築地・豊洲・台場・ディズニー,560669864,Hiro,江東区,35.66215173478892,139.80972178919674,Entire home/apt,64115,2,6,2025-09-27,5.45,1,264,6,Hotels and Inns Business Act | 江東区保健所 | ７江健生環き第４０号
1479743721965740869,【駅徒歩10分】ディズニー25分・スカイツリー浅草30分貸切一棟最大5名・大型ショッピングモール1分,711335368,Uno,江東区,35.66922142821839,139.83834050762013,Entire home/apt,8675,2,1,2025-09-19,1,1,232,1,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第41号
1480208502402206021,Newly built 2025｜Direct Shinjuku｜6mins to station,476371170,順子,江東区,35.687173563934564,139.82567362955754,Entire home/apt,8323,1,4,2025-09-28,2.45,63,77,4,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第14号
1480224596636921447,Newly built 2025｜Direct Shinjuku｜6mins to station,476371170,順子,江東区,35.68757,139.82384,Entire home/apt,8109,1,5,2025-09-26,4.41,63,104,5,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第14号
1480383542009586073,Newly built｜18pax｜Direct Shinjuku｜6mins to station,476371170,順子,江東区,35.688699758958705,139.8239106709245,Entire home/apt,13389,1,7,2025-09-27,4.12,63,56,7,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第14号
1480389863520578789,Newly built 2025｜Direct Shinjuku｜66㎡｜6mins station,476371170,順子,江東区,35.688788148529305,139.82450161649598,Entire home/apt,14130,1,5,2025-09-22,4.05,63,60,5,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第14号
1480787589518094729,オープンセール/最大6名/43㎡/東京駅、豊洲、銀座、浅草に至近/門前仲町駅 徒歩2分/TDR20分,518527802,Mizuki,江東区,35.671479306500004,139.79475052330002,Entire home/apt,25715,3,5,2025-09-26,4.69,7,213,5,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第51号
1480882481680346096,2Fリノベ/亀戸駅徒歩約4分、秋葉原・新宿まで直通、浅草スカイツリー近く、ディズニーまで30分,597768409,駿一,江東区,35.69471,139.82592,Entire home/apt,40143,1,0,,,10,318,0,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第43号
1480920478074952733,3Fリノベ/亀戸駅徒歩約4分/秋葉原.新宿まで直通、浅草スカイツリー近く、ディズニーまで30分,597768409,駿一,江東区,35.696036642408615,139.82774132049138,Entire home/apt,46572,1,0,,,10,308,0,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第43号
1481854796309864668,5 min to Kikukawa Sta./Akihabara/9 people/WiFi,38092840,Sayaka  &    Riku,江東区,35.68832,139.81093,Entire home/apt,16693,3,0,,,33,32,0,M130013916
1482313827879468458,5Fリノベ/亀戸駅徒歩約4分、秋葉原・新宿まで直通、浅草スカイツリー近く、ディズニーまで30分,597768409,駿一,江東区,35.69436,139.82582,Entire home/apt,39143,1,0,,,10,313,0,Hotels and Inns Business Act | 江東区保健所 | 6江健生環き第24号
1484528618613635990,New｜スカイツリー＆浅草近く｜秋葉原・新宿直通｜東京観光に最適｜6名｜201,712623494,勝章,江東区,35.70143213162459,139.8220048693115,Entire home/apt,21126,1,0,,,4,310,0,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第39号
1484533719207189024,New｜スカイツリー＆浅草近く｜秋葉原・新宿直通｜東京観光に最適｜4名｜301,712623494,勝章,江東区,35.70143648790174,139.82201559814757,Entire home/apt,12640,1,0,,,4,351,0,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第39号
1484534962065086612,New｜スカイツリー＆浅草近く｜秋葉原・新宿直通｜東京観光に最適｜4名｜401,712623494,勝章,江東区,35.70144084417864,139.8220048693115,Entire home/apt,11573,1,2,2025-09-24,2,4,330,2,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第39号
1484535961467787959,New｜スカイツリー＆浅草近く｜秋葉原・新宿直通｜東京観光に最適｜4名｜402,712623494,勝章,江東区,35.702540517377216,139.8230170742214,Entire home/apt,12640,1,1,2025-09-21,1,4,345,1,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第39号
1486762383662985807,ゆったり80㎡/最大10名/東京駅直通20分/砂町銀座商店街至近　2F,651202361,Nakayama,江東区,35.68201465836985,139.82911135819703,Private room,28800,2,0,,,2,305,0,Hotels and Inns Business Act | 江東区保健所 | 6江健生環き第81号
1486788929463374983,【Monthly】2min walk from Morishita Sta/Max5p/Wi-fi,576585843,阿部,江東区,35.68724,139.79885,Entire home/apt,9450,30,0,,,125,311,0,M130042879
1486791365649038952,【Monthly】2min walk from Morishita Sta/Max5p/Wi-fi,576585843,阿部,江東区,35.68741,139.7975,Entire home/apt,12075,30,0,,,125,284,0,M130042880
1486792704634495112,【Monthly】2min walk from Morishita Sta/Max5p/Wi-fi,576585843,阿部,江東区,35.68747,139.79756,Entire home/apt,13125,30,0,,,125,270,0,M130042881
1486794755997858796,【Monthly】8mins from Kiba Sta/ Max5p/Wi-Fi,576585843,阿部,江東区,35.66732,139.80154,Entire home/apt,10500,30,0,,,125,240,0,M130046144
1487586791253456452,New! Tokyo Downtown Stay – 3min②,19615511,Panda,江東区,35.68929,139.79937,Entire home/apt,10079,2,1,2025-09-15,1,4,324,1,M130053081
1488249713079311076,5-mins walk from Kameido Station｜Convenient area,476371170,順子,江東区,35.69559,139.82535,Entire home/apt,,1,3,2025-09-26,3,63,97,3,Hotels and Inns Business Act | 江東区保健所 | 5江健生環き第116号
1494130601818018367,至近！スカイツリー、浅草、東京、ディズニーランド,668392065,貴巳子,江東区,35.69756,139.83092,Entire home/apt,31806,2,0,,,8,251,0,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第４９号
1495424037376179503,浅草・秋葉原まで約15分|最大6人収容|最寄駅から徒歩2分|観光に便利な立地,688217443,誠也,江東区,35.6883,139.79809,Entire home/apt,16958,1,0,,,1,319,0,Hotels and Inns Business Act | 江東区保健所 | 5江健生環き第90号
1495607157354531315,A＊東陽町駅から徒歩圏内/6名収容/Wi-Fi完備/主要駅へのアクセス抜群/ロフトあり,712848653,貴徳,江東区,35.6664888,139.8134544,Private room,19429,1,0,,,6,354,0,Hotels and Inns Business Act | 江東区保健所 | ５江健生環き第９８号
1495992174979310098,[NEW OPEN] Within 30 min of major spots in Tokyo,83997088,Miki,江東区,35.68674530542935,139.80415152340603,Entire home/apt,10903,2,2,2025-09-25,2,6,149,2,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第45号
1496161632042533336,[NEW OPEN] Within 30 min of major spots in Tokyo,83997088,Miki,江東区,35.68537235011643,139.80244596724867,Entire home/apt,10595,2,2,2025-09-23,2,6,126,2,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第45号
1497423277166091885,新宿18分｜渋谷24分｜駅徒歩3分/6分｜MAX3人｜ジャパンディスタイルホテル｜D010,55069149,彰,江東区,35.68543,139.79828,Entire home/apt,10286,2,2,2025-09-21,2,2,307,2,Hotels and Inns Business Act | 江東区保健所 | 6江健生環き第186号
1497711436925110783,B＊東陽町駅から徒歩圏内/2名収容/Wi-Fi完備/,712848653,貴徳,江東区,35.6664888,139.8134544,Entire home/apt,6800,1,0,,,6,310,0,Hotels and Inns Business Act | 江東区保健所 | ５江健生環き第９８号
1497724068858937721,A＊東陽町駅から徒歩圏内/6名収容/Wi-Fi完備,712848653,貴徳,江東区,35.66576,139.81272,Private room,14800,1,0,,,6,347,0,Hotels and Inns Business Act | 江東区保健所 | ５江健生環き第９８号
1497724948596107523,A＊東陽町駅から徒歩圏内/6名収容/Wi-Fi完備/,712848653,貴徳,江東区,35.6664888,139.8134544,Entire home/apt,17000,1,0,,,6,348,0,Hotels and Inns Business Act | 江東区保健所 | ５江健生環き第９８号
1497735877713473189,A＊東陽町駅から徒歩圏内/6名収容/Wi-Fi完備/,712848653,貴徳,江東区,35.6664888,139.8134544,Entire home/apt,17000,1,0,,,6,345,0,Hotels and Inns Business Act | 江東区保健所 | ５江健生環き第９８号
1497744609438150303,A＊東陽町駅から徒歩圏内/6名収容/Wi-Fi完備,712848653,貴徳,江東区,35.6664888,139.8134544,Entire home/apt,14800,1,0,,,6,352,0,Hotels and Inns Business Act | 江東区保健所 | ５江健生環き第９８号
1498249189862589255,[New Open] 8 min Walk to Skytree｜High-speed Wi-Fi,253816904,暁,江東区,35.70286,139.81941,Entire home/apt,24399,2,2,2025-09-22,2,6,285,2,Hotels and Inns Business Act | 江東区保健所 | ７江健生環き第５９号
1498344378667845935,最大4名・新宿上野秋葉原近い・最寄駅門前仲町徒歩2分・交通便利・洋室and和室・Netflix・3F,713246311,カ,江東区,35.6741953,139.7946164,Entire home/apt,28572,2,0,,,4,205,0,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第46号
1498350810971456855,最大4名・新宿上野秋葉原近い・最寄駅門前仲町徒歩2分・交通便利・洋室and和室・Netflix・2F,713246311,カ,江東区,35.6752,139.79414,Entire home/apt,28572,2,0,,,4,202,0,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第46号
1498460076330316688,最大5名・新宿上野秋葉原近い・最寄駅門前仲町徒歩2分・交通便利・洋室and和室・Netflix・4F,713246311,カ,江東区,35.6741953,139.7946164,Entire home/apt,32786,2,0,,,4,193,0,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第46号
1499043628455243029,[NEW OPEN] Within 30 min of major spots in Tokyo,83997088,Miki,江東区,35.68661,139.80267,Entire home/apt,21143,2,0,,,6,26,0,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第45号
1504848486611183433,【18min to Disney by Taxi 】Luxury Mattress 3BR 74㎡,699614258,琴美,江東区,35.66981,139.82873,Entire home/apt,23181,2,0,,,7,262,0,Hotels and Inns Business Act | 江東区保健所 | 7江健生環き第55号
1507912035068385626,Tokyo Long Stay｜Private 1K Room201｜駅近＆商店街すぐ 長期滞在可,17052753,Chieko,江東区,35.692572942301375,139.8389049750242,Entire home/apt,6000,30,0,,,4,46,0,M130054096
1507913892467231541,5 min to Kikukawa sta/Akihabara/Sumo/24h SM/Wifi,38092840,Sayaka  &    Riku,江東区,35.68817,139.81075,Entire home/apt,17643,3,0,,,33,59,0,M130016446
1510584820017635016,Tokyo Long Stay｜Private 1K Room203｜駅近＆商店街すぐ 長期滞在可,17052753,Chieko,江東区,35.6923,139.84038,Entire home/apt,6000,30,0,,,4,88,0,M130054096
1510601173307178225,Tokyo Long Stay｜Private 1K Room205｜駅近＆商店街すぐ 長期滞在可,17052753,Chieko,江東区,35.692896001989844,139.83832212550553,Entire home/apt,5800,30,0,,,4,46,0,M130054096
1511885535825633589,門前仲町駅徒歩8分/東京駅から車で10分！/東京の中心/最大4名/SUNNY HOUSE #2,480287562,木村,江東区,35.6765787,139.792459,Entire home/apt,12333,2,0,,,3,346,0,Hotels and Inns Business Act | 江東区保健所 | ６江健生環き第１１１号
