id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,物件種別,一日あたりの金額（円）,最小宿泊日数,レビュー数,最新レビューの日付,月間レビュー数,ホストがこの自治体で持っている物件の数,次の365日間でその物件が予約可能な日数,過去12ヶ月間のレビュー数,ライセンス
28716543,GS101【5 分钟踩点地铁站！银座浅草 SkyTree 一键穿越 机场直通 交通便利】,197268556,Heyao,葛飾区,35.75308,139.8671,Entire home/apt,8772,1,140,2025-08-20,1.64,19,104,31,Hotels and Inns Business Act | 31葛保生環 | 第244号
28767910,GS201 高砂駅201 车站徒歩５分　直通銀座、浅草、SkyTree、上野、両空港、品川　,197268556,Heyao,葛飾区,35.75483,139.86894,Entire home/apt,7315,1,128,2025-09-15,1.52,19,117,31,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第244号
28926967,GS203 高砂駅201 车站徒歩５分　直通銀座、浅草、SkyTree、上野、両空港、品川　,71920606,Heyao,葛飾区,35.75317,139.86708,Entire home/apt,8115,1,127,2025-08-18,1.52,35,121,37,Hotels and Inns Business Act | 31葛保生環 | 第244号
29088023,"7min to Station, Japanese style room for 3 person",30840659,Guesthouse,葛飾区,35.76634,139.86534,Private room,8445,2,24,2024-01-21,0.31,4,62,0,Hotels and Inns Business Act | 東京都葛飾区保健所 | 26葛保生第3209 号
29262671,5min walk★6 single BEDs★Airport Direct,110560505,Momo,葛飾区,35.75064,139.85734,Entire home/apt,11339,3,87,2025-09-22,1.07,2,117,23,M130011520
29366784,GS102 高砂駅201 车站徒歩５分　直通銀座、浅草、SkyTree、上野、両空港、品川　,71920606,Heyao,葛飾区,35.75506,139.86888,Entire home/apt,9000,1,101,2025-06-17,1.22,35,130,30,Hotels and Inns Business Act | 31葛保生環 | 第244号
29442974,Fully Renovated House 80sqm Tokyo,16188418,Ken,葛飾区,35.74357,139.82782,Entire home/apt,28572,1,41,2025-07-11,0.49,5,346,2,M130008900
29445060,13/四ツ木1/東京観光に最適/駅から徒歩3分/成田空港から便利/12名/浅草10分/東京駅25分,183877565,優子,葛飾区,35.73139,139.83671,Entire home/apt,17997,2,110,2025-09-18,1.33,44,168,21,Hotels and Inns Business Act | 葛飾区保健所 | 30葛保生環第185号
29993007,JP traditional house Max8ppl! Near SensojiTemple,97958809,鄭,葛飾区,35.73205,139.84226,Entire home/apt,79920,2,56,2025-08-10,0.68,11,124,25,M130009907
30744767,66㎡【無料駐車場付き】スカイツリービュー&浅草まで直通のファミリーハウス！,227942987,Qiqa,葛飾区,35.7324,139.83321,Entire home/apt,23194,1,143,2025-09-25,1.74,2,260,22,M130010808
30864004,"106㎡,Near Skytree, Disney, Ueno, Asakusa & Airport",230731097,Tomo & Sachi,葛飾区,35.74509,139.88334,Entire home/apt,27742,1,138,2025-09-15,1.68,4,249,24,M130011607
31210839,3apt-combined 4BR+3toilet+3shower luggage from 9am,7740848,K Family,葛飾区,35.73756,139.85196,Entire home/apt,36795,5,49,2025-09-20,0.64,6,187,8,Hotels and Inns Business Act | 葛飾区保健所 | 7葛保生環令第76号
32172061,地铁4分钟！四房二厅，和风高档装修！浅草/晴空塔/上野/直达国际机场 90平方！,234477095,Yuxia,葛飾区,35.74872,139.83974,Entire home/apt,33171,2,61,2025-09-21,0.87,41,127,20,Hotels and Inns Business Act | 葛飾区保健所 | 30葛保生環第108号
32923275,Arrive directly to  haneda  and narita airport,37525225,鹰,葛飾区,35.74831771850586,139.8521728515625,Entire home/apt,28195,1,155,2025-09-25,1.96,3,311,42,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第234号
32951767,Walk 8min/Japanese Room/Tokyo/Narita Haneda 55min,245739130,Kanae House,葛飾区,35.72315,139.8541,Entire home/apt,23520,2,50,2025-02-17,0.63,1,277,3,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第321号
32970385,202スカイツリー展望 ナチュラルスタイル部屋BBQ free wifi 成田便利,71586600,捷,葛飾区,35.74693,139.82916,Entire home/apt,9310,1,88,2025-09-14,1.11,10,134,17,M130013154
32998249,75平米/3感染対策済/マンスリー45%オフ/JR亀有駅2分 / スーパー目の前/Max16,91235096,Kayo,葛飾区,35.76582,139.84804,Entire home/apt,30972,1,49,2025-01-07,0.62,8,219,4,Hotels and Inns Business Act | 葛飾区保健所 | 4葛保生環令第328号
33006059,◆YAWP◆（3beds/12bedroom）I used to be a Manga artist,193360373,Tak,葛飾区,35.75405,139.86969,Shared room,6772,1,5,2025-02-16,0.06,3,20,1,Hotels and Inns Business Act | 東京都葛飾区保健所 | 26葛保生第3438号
33009635,戸建ての三階建　駅徒歩6分／12分二線利用可　直通浅草、上野、日暮里、スカイツリー、成田、羽田空港,128908736,熊,葛飾区,35.7492,139.82418,Entire home/apt,14642,2,143,2025-09-14,1.80,1,89,40,Hotels and Inns Business Act | 東京都葛飾区 | 30葛保生環第320号
33019859,スカイツリー展望 ナチュラルスタイル部屋BBQ 成田便利freewifi,71586600,捷,葛飾区,35.74556,139.8275,Entire home/apt,8075,1,67,2025-03-29,0.85,10,58,9,M130013239
33033125,301スカイツリー展望ナチュラルスタイル部屋BBQ freewifi成田便利,71586600,捷,葛飾区,35.7454,139.82951,Entire home/apt,7126,1,65,2025-09-04,0.82,10,127,5,M130013240
33033694,302スカイツリー展望　ナチュラルスタイル部屋体験交流 屋上BBQ freewifi 成田,71586600,捷,葛飾区,35.74622,139.82962,Entire home/apt,8923,1,72,2025-08-30,0.91,10,7,8,M130013241
33034019,402スカイツリー展望ナチュラルスタイル部屋free wifi 屋上BBQ成田便利,71586600,捷,葛飾区,35.74689,139.82923,Entire home/apt,9541,1,112,2025-07-24,1.41,10,92,16,M130013242
33034340,401スカイツリー展望ナチュラルスタイル 屋上BBQ成田便利freewifi,71586600,捷,葛飾区,35.74714,139.82799,Entire home/apt,,1,75,2025-09-07,0.94,10,30,15,M130013243
33255941,G2-Shinkoiwa Sta 5min!  Free Wi-Fi! Max 5 people.,63598456,優姫,葛飾区,35.71503,139.85625,Entire home/apt,23046,2,37,2025-06-01,0.48,25,86,5,M130014930
33411271,【Monthly】3 Floor 5 Bedrooms house - Near Station,234898353,Plays,葛飾区,35.74958801269531,139.86521911621094,Entire home/apt,11000,30,1,2024-02-20,0.05,1,233,0,M130012303
33500297,民泊　蘭峰 99平方の一軒家まるごと貸し。浅草、スカイツリー、上野観光に便利。成田羽田空港乗換えなし,37637268,志強（しきょう),葛飾区,35.73236,139.84116,Entire home/apt,29769,3,11,2025-08-01,0.36,1,362,3,M130005273
33998045,自主隔離/空港送迎/マンスリー亀有/Kameari 2min/Asakusa/Akiba,91235096,Kayo,葛飾区,35.76401,139.84683,Entire home/apt,38214,29,6,2023-05-31,0.08,8,219,0,Hotels and Inns Business Act | 葛飾区保健所 | 4葛保生環令第328号
35787116,YAYA HOUSE/駅から5分/無料駐車場/スカイツリー7分/浅草11分/銀座/築地23分,269213404,Yaya,葛飾区,35.73580664792019,139.84418356690688,Entire home/apt,23615,1,114,2025-09-20,1.50,1,189,44,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第41号
35902381,【広々90㎡定員12名のゆったりコンドミニアム】ご家族・グループ旅行に最適、堀切菖蒲園駅から徒歩2分,398887921,Kiyono,葛飾区,35.746582,139.826233,Entire home/apt,28929,1,81,2025-08-12,1.11,5,77,14,Hotels and Inns Business Act | 東京都葛飾区保健所 | 2葛保生環令第496号
36920159,【中層階確約】成田空港から京成線直通♦︎洗濯機キッチン完備のレジデンス,275205512,慎太郎,葛飾区,35.74252,139.83409,Entire home/apt,11874,1,104,2025-07-30,1.40,4,75,20,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第344号
36922439,【高層階確約】成田空港から京成線直通♦︎洗濯機キッチン完備のレジデンス,275205512,慎太郎,葛飾区,35.74431,139.83342,Entire home/apt,11874,1,49,2025-07-06,0.65,4,78,6,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第351号
36923567,5名様まで宿泊可能　成田空港から京成線直通　洗濯機キッチン完備のレジデンス,275205512,慎太郎,葛飾区,35.74453,139.83428,Entire home/apt,11874,1,7,2023-10-22,0.09,4,85,0,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第339号
37036177,New open!Spacious House /5beds/Skytree and Asakusa,38911139,Samurai,葛飾区,35.7398,139.85127,Entire home/apt,21965,2,20,2025-07-01,0.27,3,113,5,M130049605
37755449,3-Story House/Rooftop/Narita direct/5min Station,285537452,Takara House,葛飾区,35.71771,139.86451,Entire home/apt,26950,2,74,2025-05-26,1.01,1,279,13,M130019256
37955343,【最大15名】青砥駅歩4分丨4LDK広い戸建丨浅草駅まで電車10分丨羽田空港アクセス良好丨Wi-Fi,217150375,Shotaro,葛飾区,35.74401,139.85397,Entire home/apt,19136,2,112,2025-03-31,1.52,4,302,5,M130026344
38078215,Monthly Renovated House/2BR/Wi-Fi,6378336,Haru,葛飾区,35.74649,139.83198,Entire home/apt,21981,1,12,2025-08-06,0.17,5,360,3,M130017957
38594838,GS202 机场直通 交通便利 地铁站步行6分钟 超高性价比公寓,71920606,Heyao,葛飾区,35.75338,139.86889,Entire home/apt,9386,1,88,2025-08-17,1.23,35,119,31,Hotels and Inns Business Act | 31葛保生環 | 第244号
38837370,"一軒家/Disney直通/14人/駅5分/JR秋葉原,東京駅13分/NRT直通有/WiFi",297339086,Koji,葛飾区,35.71867,139.86353,Entire home/apt,116074,2,8,2020-02-21,0.11,2,90,0,M130021061
39015401,Hao Bros. Home WA,178965087,Daikichi,葛飾区,35.74952,139.87117,Entire home/apt,21888,2,94,2025-07-31,1.31,6,268,25,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生衛第178号
39161782,駅徒歩3分フレンチおしゃれな丸貸戸建,300415190,Riko,葛飾区,35.73091,139.8353,Entire home/apt,17882,4,165,2025-09-15,2.30,1,292,37,Hotels and Inns Business Act | 葛飾区保健所長 | ３１葛保生衛第２００号
39218484,駅4分/浅草12分/押上9分/空港直通、4寝室 2シャワー/2トイレ/90㎡戸建/12ppl,52138057,Satoki,葛飾区,35.74931568536379,139.86857312579497,Entire home/apt,27022,2,27,2025-09-13,2.97,3,169,27,Hotels and Inns Business Act | 葛飾区保健所 | 6葛保生環令第185号
39469641,HOTEL Japonica,42922777,Yukitomo,葛飾区,35.74011,139.85327,Private room,16983,2,40,2025-05-16,0.56,1,184,6,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第163号
39598715,Cozy house at heart of Tokyo,304259812,Joe,葛飾区,35.7562,139.82053,Entire home/apt,16092,2,137,2025-09-18,1.91,3,305,37,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第170号
39687941,GS103 高砂駅201 车站徒歩５分　直通銀座、浅草、SkyTree、上野、両空港、品川　,71920606,Heyao,葛飾区,35.75369,139.86672,Entire home/apt,8800,1,70,2025-09-12,0.98,35,125,26,Hotels and Inns Business Act | 31葛保生環 | 第244号
39787733,"中長期滞在/Disney直通/一軒家/14人/駅5分/JR秋葉原,東京13分/NRT/WiFi/学生",297339086,Koji,葛飾区,35.71815,139.86206,Entire home/apt,,14,0,,,2,0,0,M130021061
39905479,Big house with parking/9min Asakusa/30min Disney,38467415,Yui,葛飾区,35.751,139.85866,Entire home/apt,,2,90,2025-06-29,1.26,1,0,16,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第147号
39912836,広い戸建/4 bedroom/ Asakusa電車8分/Skytree電車5分/大きなキッチン,201334932,Saki,葛飾区,35.72924,139.8365,Entire home/apt,45080,2,40,2024-07-13,0.56,7,172,0,Hotels and Inns Business Act | 葛飾区保健所 | 5葛保生環令第337号
40215902,Family Choice! 4BR Home Sleeps 8｜Direct to NRT/HND,327632783,Akira,葛飾区,35.74835,139.85598,Entire home/apt,23675,2,93,2025-09-17,2.13,2,79,32,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第87号
40276453,"Japan Style,Private,Affordable,4min to Sta.",215111176,Feng,葛飾区,35.74749,139.82358,Entire home/apt,,90,17,2020-12-02,0.24,1,0,0,M130022042
40574587,5 min Sky Tree/ 8 min Asakusa /MAX 14 ppl,312770397,俊之,葛飾区,35.731841,139.8342334,Entire home/apt,21036,2,233,2025-09-15,3.30,1,323,16,Hotels and Inns Business Act | 葛飾区保健所 | 5葛保生環令第169号
40716326,M’s House Tatami-Style Nippori/Ueno Entire Place,316042033,Mor,葛飾区,35.74387,139.8435,Entire home/apt,,1,33,2025-09-05,0.48,1,185,8,Hotels and Inns Business Act | 葛飾区保健所 | 6葛保生環令第469号
40735926,202長期,71586600,捷,葛飾区,35.74485,139.82895,Entire home/apt,8537,28,6,2024-02-29,0.24,10,91,0,M130013239
40740017,SHITARAHOUSE 101,16991186,Kunio,葛飾区,35.7458,139.83019,Private room,8286,1,30,2025-05-04,0.89,3,77,7,M130020316
40742536,SHITARAHOUSE103 5min From Horikirishobuen sta!,16991186,Kunio,葛飾区,35.74476,139.83097,Private room,5286,1,18,2025-05-25,0.54,3,74,7,M130020316
40748819,Shitarahouse102 5min From Horikirishobuen sta!,16991186,Kunio,葛飾区,35.74469,139.82916,Private room,7286,1,26,2025-06-05,0.77,3,98,7,M130020316
40881435,Y's HOTEL Kameari Family stay 4BR/100sqm,318320103,Yuri,葛飾区,35.76932,139.85039,Entire home/apt,36342,2,191,2025-09-21,2.74,1,223,35,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第216号
40930082,15 minutes from Tokyo Skytree to the house!/d01,308049115,Kanako,葛飾区,35.7367,139.83508,Entire home/apt,21410,1,79,2025-07-01,1.14,2,293,9,M130022765
41035434,Near Oshiage Skytree Station 5minutes 7ppl stay70㎡,175030748,Asma,葛飾区,35.72801,139.83956,Entire home/apt,18977,2,69,2025-09-26,1.11,1,194,18,M130023593
41035854,Enjoy Hotel 102☆四ツ木駅徒歩3分☆浅草・スカイツリー便利☆フリーWI-FI☆最大5名,320442576,Kawakami,葛飾区,35.73272,139.83579,Entire home/apt,11379,2,113,2025-09-15,1.64,2,87,39,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第336号
41036007,Enjoy Hotel 103☆四ツ木駅徒歩3分☆浅草・スカイツリー便利☆フリーWI-FI☆最大5名,320442576,Kawakami,葛飾区,35.73262,139.83566,Entire home/apt,10929,2,61,2025-06-02,0.88,2,102,23,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第336号
41051853,Wei House,320811007,Wei,葛飾区,35.74624,139.88126,Entire home/apt,10890,2,10,2025-05-18,0.22,4,232,1,M130008912
41324895,Whole house/5 min walk to station/Family-friendly,307564003,Asuka,葛飾区,35.74894,139.82651,Entire home/apt,16299,3,132,2025-09-18,1.99,1,259,36,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第214号
41408801,sale!  quiet Naritawir direct AP 4min  STA,248967189,Ent Terrace,葛飾区,35.74797,139.83046,Entire home/apt,11407,3,88,2025-09-23,1.42,6,72,33,Hotels and Inns Business Act | 東京都葛飾保健所 | 31葛保生環第354号
41409588,"101|Edo-style,5min from Station|Direct to Airport",320788768,Lie,葛飾区,35.74254,139.85314,Entire home/apt,13715,2,128,2025-09-26,1.89,5,199,47,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第248号
41412937,"201|Edo-style,5min from Station|Direct to Airport",320788768,Lie,葛飾区,35.74428,139.85387,Entire home/apt,14000,2,122,2025-09-22,2.22,5,197,28,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第248号
41501416,懇親会/4 bedroom/120㎡ house/8min by train to Asakusa,201334932,Saki,葛飾区,35.731138120949474,139.83691529339757,Entire home/apt,23915,1,352,2025-09-22,5.19,7,166,55,Hotels and Inns Business Act | 葛飾区保健所 | 5葛保生環令第337号
41574603,NRT in 40 Min! 3F Home/4 Beds+2 Showers+2 Toilets,327632783,Akira,葛飾区,35.751,139.8692,Entire home/apt,26506,2,137,2025-09-19,2.00,2,209,49,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第254号
41652540,江戸御苑,106787327,Kanade,葛飾区,35.715876744941276,139.86277279194684,Entire home/apt,,2,6,2024-07-13,0.37,4,0,0,Hotels and Inns Business Act | 葛飾区保健所 | 5葛保生環令第453号
41691867,"Fully renovated MAX 15 people, 92㎡ Japanese modern",250801270,Masanari,葛飾区,35.73704528808594,139.84385681152344,Entire home/apt,25000,3,164,2025-09-23,2.67,4,298,34,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第365号
41825955,直达秋叶原/新宿/成田机场/可做钣/可看见天空树/4层独栋/免费停车,205640746,にん,葛飾区,35.719084,139.849677,Entire home/apt,20805,1,38,2025-03-16,0.65,1,28,1,M130023684
42010164,"2min to Sta./Shinjuku 25min, NRT 60min by train",332856546,Yuki,葛飾区,35.7152,139.85927,Entire home/apt,49219,1,482,2025-09-15,7.12,6,182,49,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第338号
42234813,畳部屋2,320811007,Wei,葛飾区,35.74629,139.88266,Private room,9000,2,0,,,4,52,0,M130008912
42546748,ミニマリズムアパートメント葛飾J,37456117,Haru,葛飾区,35.74744,139.86875,Entire home/apt,,4,27,2024-11-19,0.41,16,0,4,M130024479
42555140,4min walk from the station / old private house,129096261,俊一,葛飾区,35.738735,139.84639,Entire home/apt,38476,2,130,2025-07-17,1.93,118,264,11,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第294号
42588788,127㎡の広々一軒家/お花茶屋駅徒歩3分／駐車場あり,322521715,Saori,葛飾区,35.75022,139.84147,Entire home/apt,36279,4,152,2025-09-22,2.25,1,251,37,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第189号
42702964,ミニマリズムアパートメント葛飾A,37456117,Haru,葛飾区,35.74786,139.86787,Entire home/apt,,4,31,2024-09-19,0.48,16,0,0,M130024480
42704111,ミニマリズムアパートメント葛飾B,37456117,Haru,葛飾区,35.7478,139.87024,Entire home/apt,,4,24,2024-12-22,0.36,16,0,1,M130024482
42704378,ミニマリズムアパートメント葛飾C,37456117,Haru,葛飾区,35.74944,139.86998,Entire home/apt,,4,23,2024-08-11,0.56,16,0,0,M130024484
42704575,ミニマリズムアパートメント葛飾D,37456117,Haru,葛飾区,35.74784,139.87007,Entire home/apt,,4,18,2024-06-12,0.28,16,0,0,M130024486
42732872,ミニマリズムアパートメント葛飾E,37456117,Haru,葛飾区,35.74744,139.86792,Entire home/apt,,4,24,2024-06-29,0.57,16,0,0,M130024487
42733198,ミニマリズムアパートメント葛飾F,37456117,Haru,葛飾区,35.74954,139.86795,Entire home/apt,,4,29,2024-08-03,0.43,16,0,0,M130024488
42734496,ミニマリズムアパートメント葛飾G,37456117,Haru,葛飾区,35.74729,139.86865,Entire home/apt,,4,25,2024-01-02,0.38,16,0,0,M130024489
42734699,ミニマリズムアパートメント葛飾H,37456117,Haru,葛飾区,35.74897,139.8701,Entire home/apt,,4,18,2024-09-07,0.27,16,0,0,M130024490
42735063,ミニマリズムアパートメント葛飾I,37456117,Haru,葛飾区,35.74924,139.87018,Entire home/apt,,4,15,2024-01-20,0.23,16,0,0,M130024491
42735685,ミニマリズムアパートメント葛飾K,37456117,Haru,葛飾区,35.74966,139.86878,Entire home/apt,,4,21,2024-11-21,0.31,16,0,2,M130024492
42796290,ミニマリズムアパートメント葛飾L,37456117,Haru,葛飾区,35.74937,139.868,Entire home/apt,,4,33,2024-11-04,0.53,16,0,4,M130024493
42796356,ミニマリズムアパートメント葛飾M,37456117,Haru,葛飾区,35.74901,139.86818,Entire home/apt,,4,22,2024-11-05,0.61,16,0,2,M130024494
42796405,ミニマリズムアパートメント葛飾N,37456117,Haru,葛飾区,35.74961,139.87018,Entire home/apt,,4,18,2024-09-07,0.42,16,0,0,M130024495
43303248,Direct access to Asakusa・ 6 mins from Sta・1F,344820897,Beni,葛飾区,35.73574,139.84299,Entire home/apt,11618,3,111,2025-09-15,1.79,3,221,30,Hotels and Inns Business Act | 東京都葛飾区 | 31葛保生環第261号
43303490,Direct access to Asakusa・ 6 mins from Sta・2F,344820897,Beni,葛飾区,35.73573,139.84502,Entire home/apt,11360,3,91,2025-09-15,1.50,3,194,22,Hotels and Inns Business Act | 東京都葛飾区 | 31葛保生環第261号
43303557,Direct access to Asakusa・ 6 mins from Sta・3F,344820897,Beni,葛飾区,35.73569,139.84447,Entire home/apt,10423,3,71,2025-09-18,1.16,3,213,22,Hotels and Inns Business Act | 東京都葛飾区 | 31葛保生環第261号
43437080,"Spacious, 4BR, 10 Beds/ 5-Min to Skytree",346229571,Yurie,葛飾区,35.73221206665039,139.83584594726562,Entire home/apt,67555,1,430,2025-09-17,6.67,1,210,57,Hotels and Inns Business Act | 葛飾区保健所 | 2葛保生環令第777号
