id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,物件種別,一日あたりの金額（円）,最小宿泊日数,レビュー数,最新レビューの日付,月間レビュー数,ホストがこの自治体で持っている物件の数,次の365日間でその物件が予約可能な日数,過去12ヶ月間のレビュー数,ライセンス
14875568,Luxury House/10 min MTR from Shibuya,24354062,Fumi,世田谷区,35.63352,139.66437,Entire home/apt,59016,3,220,2025-09-07,2.01,1,22,10,M130000234
15196452,"Shinjuku, Shibuya 15min!! To the station 4 min!",96389666,Zhang,世田谷区,35.67195,139.60576,Private room,7800,1,163,2025-09-01,1.49,1,364,18,M130002004
15344955,Licensed Shibuya 3min/Good Location/Japanese room,82639045,Jenny,世田谷区,35.64787,139.68289,Entire home/apt,20790,3,128,2025-06-24,1.22,1,157,17,M130001113
15651769,3mins to Shibuya /Sangen-jaya Sta/Free wifi/Max 5,54600515,Airin,世田谷区,35.641381090180964,139.66419652104378,Entire home/apt,17915,3,315,2025-09-19,2.91,3,167,39,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 5世保生環第979号
16193467,SHIBUYA9min/For5/Family friendly/rich in nature,49971425,Rui,世田谷区,35.63223,139.6538,Entire home/apt,24634,2,126,2025-08-31,1.18,2,110,13,M130002001
16279531,Modern 3-Bedroom 80m2 Apartment near Shibuya!,35135366,Suyeon,世田谷区,35.64633,139.67347,Entire home/apt,50586,3,190,2025-08-27,1.78,1,17,24,M130001002
17098749,Shinjuku12min/Shibuya15min/Max10ppi/Free-Wifi,76447191,Yuri,世田谷区,35.67184,139.59808,Entire home/apt,20632,2,169,2025-09-14,1.63,1,292,6,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 31世保生環き第86号
17160217,Sancha Place 207/ Shibuya 5min by train Sangenjaya,7923349,Rintaro,世田谷区,35.64656,139.67575,Entire home/apt,56429,1,142,2025-04-27,1.36,6,78,3,M130027019
17867820,はるのや/Japanese Old Traditional Style House_HARUNOYA,15282125,Kanako,世田谷区,35.66655,139.65904,Entire home/apt,40500,2,101,2025-09-18,0.98,2,115,26,M130029992
19376336,82#2min walk 下北sta. Good access渋谷新宿.Wifi.,16894613,Mieca,世田谷区,35.66385,139.6692,Entire home/apt,33236,3,162,2025-07-14,1.62,7,266,23,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 5世保生環第1169号
20018501,Over 90㎡ 4 separated bedrooms guesthouse in Tokyo.,142143989,野田,世田谷区,35.63919,139.63887,Entire home/apt,28000,4,23,2025-05-31,0.24,2,165,6,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第189号
20829427,下北沢駅から徒歩5min.perfect location!/Free Wi-Fi,149419889,Kumi,世田谷区,35.658424,139.664413,Private room,19729,4,19,2025-09-18,0.20,4,52,3,M130002893
21068866,世田谷、豪徳寺近い、上町駅徒歩2分、渋谷駅 三軒茶屋駅バス13分、世田谷ボロ市開催地、41平米,103487168,ﾙｰﾙ,世田谷区,35.6428,139.6461,Entire home/apt,11970,1,89,2025-09-01,0.98,4,165,9,M130002100
21347005,The Charm of Tokyo’s Upscale Residential Haven　,130564429,Minori,世田谷区,35.66005,139.64516,Private room,11400,2,112,2025-09-27,1.22,1,6,36,M130000337
21348052,Shimokita Stay #3 / Shimokitazawa / Shibuya 3min,154517762,Mariko,世田谷区,35.66272,139.66597,Entire home/apt,15124,1,497,2025-09-14,5.15,7,201,34,
21560319,渋谷と新宿まで15分の最寄駅丨駅徒歩4分丨下北沢徒歩圏丨2部屋セット貸切丨最大5名様,67603139,Akira,世田谷区,35.6555031,139.6564986,Entire home/apt,22732,3,23,2025-09-23,2.07,2,72,23,M130037411
22876502,2min.from Shimokitazawa St. Classic but cozy,21479739,K,世田谷区,35.66164,139.66846,Entire home/apt,13500,2,143,2025-09-15,1.56,1,161,27,M130013741
22913672,Perfect and Cozy Place/快適なroom. Shimokitazawa,149419889,Kumi,世田谷区,35.658424,139.664413,Private room,11900,4,25,2025-06-11,0.36,4,51,10,M130002893
23080942,下北沢から徒歩5分/快適なroom/とても静かな環境perfect place/,149419889,Kumi,世田谷区,35.658424,139.664413,Private room,11900,5,89,2025-05-16,0.96,4,52,7,M130002893
23361617,"Access good for Shibuya , Shinjuku! (Pocket-WiFi)",66680305,邦明,世田谷区,35.6641,139.67316,Entire home/apt,8010,2,178,2025-09-21,1.94,2,5,33,Hotels and Inns Business Act | 東京都世田谷区世田谷保健所 | ３１世保生環き第２３６号
23721365,場所は駅から徒歩2分、家族でご利用に最適です。,177773512,Miyuki,世田谷区,35.65355,139.6365,Entire home/apt,22129,3,200,2025-09-28,2.19,1,108,31,Hotels and Inns Business Act | 東京都世田谷区世田谷保健所 | 30世保生環き第291号
24106737,長期歓迎！世田谷区 上町駅徒歩2分 渋谷&新宿&三軒茶屋近い、好立地！世田谷ボロ市開催地 40㎡,103487168,ﾙｰﾙ,世田谷区,35.6428,139.6461,Entire home/apt,9886,1,88,2024-08-19,0.97,4,43,0,M130002099
24588803,only 2 stops to Shibuya (Sangenjaya station),34561184,Toshiro & Tanya,世田谷区,35.65304,139.67042,Entire home/apt,17226,30,38,2025-01-28,0.42,7,315,4,M130000233
24728667,Y101 Monthly Rental Tokyo - Peaceful Near Shibuya,4838043,Robert,世田谷区,35.62805,139.63598,Entire home/apt,4950,2,58,2025-04-21,0.69,49,248,10,M130002825
24738114,Y103 Monthly Rental Tokyo - Suburban Shibuya,4838043,Robert,世田谷区,35.628,139.63577,Entire home/apt,7590,2,34,2025-05-04,0.41,49,358,8,M130002827
24738936,Monthly Rental Tokyo - Great Location Near Shibuya,4838043,Robert,世田谷区,35.62818,139.63468,Entire home/apt,13834,2,15,2020-06-20,0.17,49,160,0,M130002829
24739114,Y106 Monthly Rental Tokyo- Convenient Near Shibuya,4838043,Robert,世田谷区,35.62797,139.63511,Entire home/apt,6490,2,50,2025-05-24,0.59,49,281,6,M130002831
24739460,Y201 Monthly Rental Tokyo Convenient Suburban Yoga,4838043,Robert,世田谷区,35.63005,139.63465,Entire home/apt,6600,1,95,2025-07-31,1.13,49,270,17,M130002833
24739581,Y203 Monthly Rental Tokyo - Modern Peaceful Yoga,4838043,Robert,世田谷区,35.62875,139.63428,Entire home/apt,6490,2,50,2025-09-20,0.57,49,241,12,M130002835
24739707,Y205 Monthly Rental Tokyo - Nice Calm Local Yoga,4838043,Robert,世田谷区,35.62856,139.63442,Entire home/apt,4950,2,50,2025-04-29,0.56,49,273,12,M130002837
24741151,Y306 Monthly Rental Tokyo- Large Balcony View Yoga,4838043,Robert,世田谷区,35.62815,139.63655,Entire home/apt,8704,2,49,2025-04-13,0.59,49,209,10,M130002838
24741674,W103 Monthly Rental Tokyo-Peaceful Sakurashinmachi,4838043,Robert,世田谷区,35.63301,139.65275,Entire home/apt,8268,30,38,2025-04-03,0.45,49,272,5,M130002841
24743195,W108 Monthly Rental Tokyo-Suburban Sakurashinmachi,4838043,Robert,世田谷区,35.63285,139.65273,Entire home/apt,7418,30,19,2025-06-03,0.25,49,208,3,M130002842
24745344,W113 Monthly Rental Tokyo - Quiet Sakurashinmachi,4838043,Robert,世田谷区,35.63202,139.65302,Entire home/apt,12997,2,59,2025-06-03,0.73,49,184,6,M130002844
24745764,W202 Monthly Rental Tokyo - Calm Sakurashinmachi,4838043,Robert,世田谷区,35.63136,139.65289,Entire home/apt,6042,2,41,2025-06-24,0.50,49,336,11,M130002845
24747328,W205Monthly Rental Tokyo-ConvenientSakurashinmachi,4838043,Robert,世田谷区,35.6335,139.651,Entire home/apt,7873,2,29,2025-05-06,0.39,49,274,9,M130002847
24747937,W206 Monthly Rental Tokyo - Cozy Sakurashinmachi,4838043,Robert,世田谷区,35.63127,139.65109,Entire home/apt,6042,2,25,2025-07-28,0.28,49,262,3,M130002849
24748236,W213 Monthly Rental Tokyo-Relaxing Sakurashinmachi,4838043,Robert,世田谷区,35.6331,139.65123,Entire home/apt,6042,2,22,2025-05-27,0.26,49,259,1,M130002850
24748432,W215 Monthly Rental Tokyo-Tranquil Sakurashinmachi,4838043,Robert,世田谷区,35.63169,139.6511,Entire home/apt,7140,2,46,2025-05-06,0.55,49,235,3,M130002851
25300719,Aoca Kaminoge Room D1・Type double・Art apartment,191116680,Aoca,世田谷区,35.61446,139.63807,Entire home/apt,12834,2,25,2025-08-01,0.28,7,94,2,M130000393
25301315,Aoca Kaminoge Room D2・Type double・Art apartment,191116680,Aoca,世田谷区,35.61419,139.63668,Entire home/apt,12834,2,25,2024-11-15,0.28,7,45,2,M130000394
25301472,Aoca Kaminoge Room D3・Type double・Art apartment,191116680,Aoca,世田谷区,35.61247,139.63679,Entire home/apt,12834,2,38,2025-09-11,0.43,7,100,6,M130000395
25301699,Aoca Kaminoge Room T1・Type twin・Art apartment,191116680,Aoca,世田谷区,35.61454,139.6377,Entire home/apt,12834,2,25,2025-03-17,0.28,7,84,1,M130000396
25301881,Aoca Kaminoge Room D4・Type double・Art apartment,191116680,Aoca,世田谷区,35.61244,139.63641,Entire home/apt,12834,2,17,2025-03-13,0.19,7,83,1,M130000397
25302056,Aoca Kaminoge Room T2・Type twin・Art apartment,191116680,Aoca,世田谷区,35.61452,139.63776,Entire home/apt,13692,2,12,2025-04-26,0.14,7,62,2,M130000398
25302264,Aoca Kaminoge Room F1・Type family・Art apartment,191116680,Aoca,世田谷区,35.61289,139.63801,Entire home/apt,28432,2,26,2025-08-05,0.30,7,80,4,M130000399
25394225,Monthly Split Rooms White Terrace Sakurashinmachi,4838043,Robert,世田谷区,35.63332,139.65117,Entire home/apt,9389,28,20,2024-04-17,0.23,49,244,0,M130002840
26423652,Licensed Tokyo Rental - Cute Shibuya Near,131748110,Kumina,世田谷区,35.62969,139.63619,Entire home/apt,8636,2,48,2025-07-03,0.55,39,248,6,M130002825
26441469,Licensed Tokyo Rental - Suburban Shibuya,131748110,Kumina,世田谷区,35.62994,139.63467,Entire home/apt,7440,2,46,2025-05-02,0.53,39,358,1,M130002827
26456511,Licensed Tokyo Rental -Great Location Near Shibuya,131748110,Kumina,世田谷区,35.63008,139.63432,Entire home/apt,8455,2,10,2025-08-17,0.12,39,160,1,M130002829
26457743,Licensed Tokyo Rental - Convenient Near Shibuya,131748110,Kumina,世田谷区,35.63005,139.6356,Entire home/apt,9008,2,54,2025-04-27,0.62,39,281,1,M130002831
26457940,Licensed Tokyo Rental - Convenient Suburban Yoga,131748110,Kumina,世田谷区,35.63011,139.63503,Entire home/apt,12904,30,46,2024-12-15,0.53,39,270,2,M130002833
26458327,Licensed Tokyo Rental - Modern Peaceful Yoga,131748110,Kumina,世田谷区,35.62821,139.63453,Entire home/apt,12423,30,62,2025-01-06,0.72,39,241,4,M130002835
26458564,Licensed Tokyo Rental - Nice Calm Local Yoga,131748110,Kumina,世田谷区,35.62863,139.63438,Entire home/apt,13771,2,48,2025-03-24,0.55,39,273,3,M130002837
26464809,Licensed Tokyo Rental - Large Balcony View Yoga,131748110,Kumina,世田谷区,35.62798,139.63623,Entire home/apt,9690,30,80,2025-07-03,0.91,39,209,6,M130002838
26476228,Washmachine ＆Dryer - Peaceful Sakurashinmachi,131748110,Kumina,世田谷区,35.63139,139.65243,Entire home/apt,13110,30,26,2021-07-18,0.30,39,272,0,M130002841
26477930,Licensed Tokyo Rental - Convenient Sakurashinmachi,131748110,Kumina,世田谷区,35.63165,139.651,Entire home/apt,7440,2,33,2024-04-20,0.38,39,274,0,M130002847
26479238,Licensed Tokyo Rental - Cozy Sakurashinmachi,131748110,Kumina,世田谷区,35.63157,139.65124,Entire home/apt,11893,2,46,2024-05-06,0.52,39,262,0,M130002849
26487055,Licensed Tokyo Rental - Suburban Sakurashinmachi,131748110,Kumina,世田谷区,35.63315,139.6529,Entire home/apt,7790,30,39,2024-04-29,0.45,39,208,0,M130002842
26487538,Licensed Tokyo Rental - Quiet Sakurashinmachi,131748110,Kumina,世田谷区,35.63287,139.65287,Entire home/apt,16055,2,26,2025-05-14,0.30,39,184,1,M130002844
26487893,Licensed Tokyo Rental - Tranquil Sakurashinmachi,131748110,Kumina,世田谷区,35.63146,139.65138,Entire home/apt,16407,2,40,2025-06-29,0.47,39,235,3,M130002851
26497878,Licensed Tokyo Rental - Calm Sakurashinmachi,131748110,Kumina,世田谷区,35.63116,139.6517,Entire home/apt,9215,30,45,2025-02-15,0.51,39,336,1,M130002845
26498117,Licensed Tokyo Rental - Relaxing Sakurashinmachi,131748110,Kumina,世田谷区,35.63199,139.65079,Entire home/apt,7440,2,36,2024-12-09,0.41,39,259,2,M130002850
27020430,LICENSED Comfortable Residence in Shimokitazawa,150370604,Jacob & Natsuka,世田谷区,35.66432,139.66695,Entire home/apt,23421,2,194,2025-09-17,2.25,1,135,45,Hotels and Inns Business Act | 東京都世田谷保健所 | 31世保生環き第127号
27145277,LOCATION  hip Shimokitazawa great neighborhood,1111228,Toru,世田谷区,35.6662,139.66447,Entire home/apt,24043,3,73,2025-09-15,0.84,2,84,9,M130004721
27148413,LOCATION! Cool and quiet Shimokitazawa area,1111228,Toru,世田谷区,35.66612,139.66486,Entire home/apt,30465,3,44,2025-09-08,0.51,2,86,10,M130004724
27339464,101Monthly Rent Tokyo-First Choice Sakurashinmachi,4838043,Robert,世田谷区,35.6316,139.653,Entire home/apt,,2,27,2024-09-30,0.32,49,0,1,M130002840
27708312,"Private Home, tokyo, 5mins from stasion, 20sqm",28674531,Suda,世田谷区,35.6471,139.62568,Entire home/apt,10260,4,73,2025-09-22,0.85,1,273,12,M130006144
27840677,[4 min. from Shibuya] Max 3 people!/AF31,199463250,Yosuke,世田谷区,35.641692,139.664945,Entire home/apt,9500,2,204,2025-09-15,2.37,1,133,30,Hotels and Inns Business Act | 東京都世田谷区世田谷保健所 | 30世保生環き第348号
27879147,"Charming Bright Apartment, walk to Shimokitazawa!",205130250,June,世田谷区,35.66822,139.66004,Entire home/apt,27786,2,176,2025-09-26,2.07,3,283,37,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第151号
28233096,ALL Red ! SHIMOKITA 1min KIMONO ROOM (ODANGO),111667065,Mai,世田谷区,35.66196,139.6689,Entire home/apt,13300,2,137,2025-09-22,1.64,3,321,42,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第182号
28233271,"ALL Red !
SHIMOKITA1min KIMONO ROOM (OSENBEI)",111667065,Mai,世田谷区,35.66197,139.66892,Entire home/apt,15200,2,145,2025-09-25,1.73,3,135,36,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第182号
28501000,Room 101/3 mins from station/near Shinjuku Shibuya,62029756,Jing,世田谷区,35.668628803901086,139.62562358067976,Entire home/apt,7286,2,135,2025-09-24,1.66,2,190,25,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第198号
28530070,① Cozy Flat Easy Access to Shibuya Free Wifi,42244167,浩史,世田谷区,35.64229,139.66603,Entire home/apt,9760,1,307,2025-08-24,3.63,170,130,43,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第37号
28618459,Room 201/3 mins from station/near Shinjuku Shibuya,62029756,Jing,世田谷区,35.66868059884807,139.62569911032915,Entire home/apt,7786,2,150,2025-09-26,1.79,2,192,33,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第198号
28727014,Licensed Tokyo Rental-First Choice Sakurashinmachi,131748110,Kumina,世田谷区,35.63144,139.6525,Entire home/apt,,30,20,2024-07-08,0.25,39,0,0,M130002840
28844505,Sasaduka Best House 201,49382056,直人,世田谷区,35.66994,139.66841,Entire home/apt,8900,3,130,2025-09-21,1.53,2,251,14,M130007910
28899066,Sasaduka Best House,49382056,直人,世田谷区,35.66977,139.67042,Entire home/apt,7786,3,111,2025-09-01,1.31,2,249,16,M130007911
28942243,【Pets/Kids Welcome】Private House 65㎡ /Shibuya 3min,216510009,りか,世田谷区,35.64056,139.66883,Entire home/apt,44474,1,70,2025-08-05,0.84,2,100,3,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 31世保生環き第101号
29113700,Umeya Setagaya! (15 min from Shibuya),207968299,Ritsuko,世田谷区,35.61633,139.65982,Entire home/apt,7669,6,143,2025-09-19,1.69,1,206,21,Hotels and Inns Business Act | 東京都世田谷区 | 30世保生環き第370号
29202840,3 min Sakurashinmachi station/Close to Shibuya,20384361,Tatsuya,世田谷区,35.63229751586914,139.6429901123047,Private room,9654,1,22,2025-04-01,0.26,8,275,1,Hotels and Inns Business Act | 30世保生環き | 第137号
29202851,3min walk Sakurashinmachi station/Close to Shibuya,20384361,Tatsuya,世田谷区,35.63229751586914,139.6429901123047,Private room,6570,2,84,2025-09-11,1.00,8,304,13,Hotels and Inns Business Act | 30世保生環き | 第137号
29253775,Tokyo Shimokitazawa 60sec!Stylish Flat★,167469339,Nakashiki,世田谷区,35.66375,139.66564,Entire home/apt,14463,1,147,2025-09-10,1.75,1,160,14,Hotels and Inns Business Act | 東京都世田谷保健所 | 31世保生環き第68号
29417338,Samurai's Sakura,80012335,Manoj,世田谷区,35.64052,139.66437,Private room,12100,1,19,2025-04-08,0.23,1,59,4,M130008786
29616849,Shimokitazawa2mins/cozy/YH22,221958432,Yosuke&Lisa,世田谷区,35.66255,139.6674,Entire home/apt,9258,1,169,2025-09-29,2.01,1,139,30,Hotels and Inns Business Act | 東京都世田谷区世田谷保健所 | 30世保生環き第351号
29754168,YS Monthly Split Rooms Yoga,4838043,Robert,世田谷区,35.62982,139.63487,Entire home/apt,,1,22,2025-07-06,0.28,49,24,2,M130002825
30133987,Shimokita Stay #7 / Shimokitazawa Perfect location,154517762,Mariko,世田谷区,35.66272,139.66597,Entire home/apt,17589,1,300,2025-09-23,3.62,7,211,49,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 31世保生環き第58号
30170575,"Shibuya 10mins free Wifi Sakurashinmachi , 2-B",75565461,"Seiji ,Yoko",世田谷区,35.63301,139.64136,Entire home/apt,7650,4,71,2025-09-14,0.86,3,271,14,M130010392
30326048,日本の生活を楽しもう,227736097,Chizuko,世田谷区,35.62574,139.62552,Entire home/apt,9000,3,103,2025-09-24,1.27,1,87,17,M130008214
30330849,2 min to Shimokitazawa /3 bed rooms house /Shibuya,226449713,Toshi,世田谷区,35.661678314208984,139.6694793701172,Entire home/apt,40305,1,299,2025-09-08,3.61,2,311,37,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 31世保生環き第176号
30567403,Licensed Tokyo Rental - Top Yoga Tower View,131748110,Kumina,世田谷区,35.62989,139.63589,Entire home/apt,11603,2,46,2024-12-30,0.56,39,275,3,M130011228
30568692,Licensed Tokyo Rental - Local Sakurashinmachi,131748110,Kumina,世田谷区,35.63128,139.65299,Entire home/apt,11568,2,31,2025-02-09,0.38,39,246,2,M130011230
30569458,W307 Tokyo Monthly Rental - Top Sakurashinmachi,4838043,Robert,世田谷区,35.63148,139.65144,Entire home/apt,7873,2,26,2025-08-23,0.32,49,226,3,M130011229
30570080,W208 Tokyo Monthly Rental - Local Sakurashinmachi,4838043,Robert,世田谷区,35.63299,139.65081,Entire home/apt,6604,1,36,2025-09-23,0.44,49,246,8,M130011230
30570314,Y301 Tokyo Monthly Rental - Top Yoga Tower View,4838043,Robert,世田谷区,35.62991,139.63482,Entire home/apt,4950,2,41,2025-07-30,0.50,49,276,15,M130011228
30570433,Brand New Renovated Apt - Modern Sakurashinmachi,131748110,Kumina,世田谷区,35.63313,139.65133,Entire home/apt,9025,30,33,2023-11-09,0.40,39,226,0,M130011229
30945138,MINIMAL SHIMOKITA: Stylish Loft Apt 3min from Sta.,918551,Ryo,世田谷区,35.66183,139.66921,Entire home/apt,28334,1,106,2025-09-13,1.29,4,87,5,M130011798
30948475,Shibuya/Shimokitazawa /Nearby station/StudioTK102,189849007,Hiroko,世田谷区,35.66146,139.67181,Entire home/apt,23750,2,143,2025-09-21,1.77,3,114,19,Hotels and Inns Business Act | 東京都世田谷区世田谷保健所 | 30世保生環キ第275号
30948796,Shiomokitazawa&Shibuya/E-scooters&bike/ Wi-Fi21,189849007,Hiroko,世田谷区,35.66056,139.6734,Entire home/apt,30400,2,140,2025-09-10,1.71,3,110,18,Hotels and Inns Business Act | 東京都世田谷区世田谷保健所 | 30世保生環き第275号
31048819,2 min walk from Kyodo Sta / Max 5ppl / 65㎡,226449713,Toshi,世田谷区,35.65164656380435,139.63480782106365,Entire home/apt,25730,1,275,2025-09-23,3.35,2,324,23,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 31世保生環き第177号
31446853,Shibuya!7min!ShinDaitaSt!5min!3PPL,208411487,Plays / プレイズ,世田谷区,35.665809631347656,139.66111755371094,Entire home/apt,15703,1,178,2025-09-26,2.19,2,82,32,Hotels and Inns Business Act | 東京都世田谷区保健所 | 31世保生環き第94号
31447079,#301 Wide Apt/5minToSt/Near by Shibuya,208411487,Plays / プレイズ,世田谷区,35.665809631347656,139.66111755371094,Entire home/apt,30793,1,251,2025-09-22,3.10,2,60,37,Hotels and Inns Business Act | 東京都世田谷区保健所 | 31世保生環き第94号
31919699,"Sancha II: Only 4min walk, Shibuya Nearby",3145185,Lily,世田谷区,35.64201,139.67073,Entire home/apt,7425,30,14,2025-08-18,0.18,3,59,2,M130010787
31963829,"UP to 7PPL, 20 mins to Shinjuku. Free house Wi-Fi",239665052,Hiro,世田谷区,35.64423,139.60619,Entire home/apt,14471,1,269,2025-09-21,3.35,3,106,43,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第167号
31998578,"Nice APT w/loft, 20 mins to Shinjuku, Free Wi-Fi ①",239665052,Hiro,世田谷区,35.64375,139.60487,Entire home/apt,11009,1,174,2025-09-28,2.21,3,103,25,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 30世保生環き第167号
32685599,"【Mixed Dorm】20mins to Shibuya, Urban Nature LIFE 2",6123893,Jam,世田谷区,35.62427,139.65294,Shared room,3990,2,46,2025-09-15,0.58,3,128,13,M130014032
32705217,12min to Shibuya by train/6PPL/Sakura Stay201,245921103,"Sakura Stay,",世田谷区,35.62757,139.63237,Entire home/apt,22865,1,274,2025-09-20,3.47,4,27,48,Hotels and Inns Business Act | 東京都世田谷区世田谷保健所 | 30世保生環き第289号
32874865,"【Mixed Dorm】20mins to Shibuya, Urban Nature LIFE 2",6123893,Jam,世田谷区,35.62341,139.65435,Shared room,3990,2,39,2025-09-16,0.54,3,335,14,M130014032
