id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,物件種別,一日あたりの金額（円）,最小宿泊日数,レビュー数,最新レビューの日付,月間レビュー数,ホストがこの自治体で持っている物件の数,次の365日間でその物件が予約可能な日数,過去12ヶ月間のレビュー数,ライセンス
28568125,Nakameguro St 1min /[32㎡] 1 king size bed/ sofa,178555181,Waves Nakameguro,目黒区,35.64439,139.69901,Entire home/apt,37264,1,80,2025-09-19,0.94,8,66,24,Hotels and Inns Business Act | 東京都目黒区保健所 | 目健衛環き第26号
28721294,Petite cozy 2mit Nakameguro Delicious location 201,213641008,Riko,目黒区,35.64551,139.69992,Entire home/apt,18965,2,146,2025-09-29,1.73,5,52,20,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第35号
29423365,渋谷徒歩圏内!大人数対応できる便利で快適な一軒家!!大画面で映画を鑑賞できる！,221641359,Aobadai,目黒区,35.65276,139.69246,Entire home/apt,37000,2,191,2025-09-28,2.27,1,183,40,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第28号
31183481,Huge Apartment| 8min to NakaMeguro Station | Wi-Fi,233117252,Eri,目黒区,35.64136,139.69649,Entire home/apt,18889,28,55,2025-07-30,0.67,1,234,8,M540000014
31994593,Gallery street the river 90s Nakame sta #301,213641008,Riko,目黒区,35.64471,139.70043,Entire home/apt,18965,2,133,2025-09-07,1.66,5,138,23,Hotels and Inns Business Act | 東京都目黒区保健所 | 目健衛環き第７３号
31994933,Petite cozy 2mit Nakameguro Delicious location#302,213641008,Riko,目黒区,35.64544677734375,139.69993591308594,Entire home/apt,18515,2,85,2025-05-01,1.06,5,116,10,Hotels and Inns Business Act | 東京都目黒区保健所 | 目健衛環き第７３号
36280630,Quaint & Charming Studio: Meguro Oasis,63345781,Joel Yao,目黒区,35.63004,139.70955,Entire home/apt,,30,5,2024-05-01,0.10,15,17,0,M130027224
36280648,Meguro Penthouse Suite w/ 2 Large Balconies,63345781,Joel Yao,目黒区,35.63062,139.70956,Entire home/apt,,30,3,2023-09-30,0.07,15,28,0,M130027242
36280649,Meguro Greenhouse Style Studio,63345781,Joel Yao,目黒区,35.63217,139.7101,Entire home/apt,,30,3,2023-08-14,0.05,15,0,0,M130027239
38936994,NEW⭐︎max2⭐︎MeguroRiver⭐︎Harajuku/Shibuya/Ebisu⭐︎,298230439,Makoto,目黒区,35.63138,139.71045,Entire home/apt,,1,35,2022-01-18,0.49,4,0,0,Hotels and Inns Business Act | 目黒区保健所長 | 目健衛環き第52号
40407082,NEW⭐︎max2⭐︎MeguroRiver⭐︎Harajuku/Shibuya/Ebisu⭐︎,298230439,Makoto,目黒区,35.63139,139.71051,Entire home/apt,,1,54,2022-01-02,0.77,4,0,0,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第７１号
43180495,NEW⭐︎max2⭐︎MeguroRiver⭐︎Harajuku/Shibuya/Ebisu⭐︎,298230439,Makoto,目黒区,35.63371,139.71056,Entire home/apt,,1,25,2022-01-02,0.38,4,0,0,Hotels and Inns Business Act | 目黒区保健所長 | 目健衛環き第119号
43718166,NEW⭐︎max2⭐︎MeguroRiver⭐︎Harajuku/Shibuya/Ebisu⭐︎,298230439,Makoto,目黒区,35.63193,139.70879,Entire home/apt,,1,20,2021-12-13,0.31,4,0,0,Hotels and Inns Business Act | 目黒区保健所長 | 目健衛環き第10号
45727080,#201/ 23㎡/代官山エリア9分/渋谷エリア7分/東京観光の拠点に/中長期滞在も歓迎,370667624,Unito,目黒区,35.65232,139.69337,Private room,,2,202,2025-09-28,3.37,1,0,46,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第106号
48965688,[Top floor suite]Close to Shibuya and Shinagawa,173962342,Akihiro,目黒区,35.62879,139.71282,Entire home/apt,30108,2,151,2025-09-20,2.78,10,285,37,Hotels and Inns Business Act | 品川区保健所 | 2品保生環き第86号
49209538,NEW!駅徒歩2分　広々137㎡4LDK 最大15名　コンビニ商店徒歩1分　目黒駅7分　高速WIFI,396944600,Rkt,目黒区,35.61651611328125,139.6990509033203,Entire home/apt,,1,51,2025-07-26,0.99,3,36,25,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第94号
722604874045886016,"Private apartment, Meguro, Tokyo, Single room#A101",480673998,Lund,目黒区,35.62397,139.69525,Private room,9579,2,12,2024-05-31,0.39,21,280,0,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722625441851417812,"Private Apartment, Meguro, Tokyo, Max 4 ppl #A103",480673998,Lund,目黒区,35.62576,139.69589,Private room,13308,2,28,2025-04-18,0.84,21,227,11,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722642854271315700,"Private 2 Queen Bed, Meguro,Tokyo, Max 4 ppl #A105",480673998,Lund,目黒区,35.62553,139.69736,Private room,13308,2,31,2025-09-22,0.90,21,294,13,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722676519188365345,"Private apartment, Meguro, Tokyo, Single room #201",480673998,Lund,目黒区,35.62592,139.69733,Private room,,2,25,2025-05-19,0.74,21,291,9,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722690080409793202,"Private apartment, Meguro, Tokyo, Single room #203",480673998,Lund,目黒区,35.62569,139.69706,Private room,9886,2,21,2025-09-23,0.62,21,333,7,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722702222784919309,"Private Apartment, Meguro, Tokyo, Single Room #210",480673998,Lund,目黒区,35.62605,139.69737,Private room,9876,2,19,2025-09-15,0.56,21,346,9,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722712050096546452,"Private apartment, Meguro, Tokyo, Family room #305",480673998,Lund,目黒区,35.62392,139.69535,Private room,14997,2,34,2025-06-08,1.01,21,110,14,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722724590707991434,"Private Apartment, Meguro, Tokyo, Single room #306",480673998,Lund,目黒区,35.62541,139.69526,Private room,9425,2,37,2025-09-17,1.12,21,340,14,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722743767464909733,"Private Apartment, Meguro, Tokyo, Single room #307",480673998,Lund,目黒区,35.62573,139.69759,Private room,9318,2,37,2025-03-20,1.07,21,329,5,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722752429980311008,"Private Apartment, Meguro, Tokyo, Single Room #308",480673998,Lund,目黒区,35.62397,139.69721,Private room,9579,2,27,2025-09-26,0.77,21,327,8,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722764751071401860,"Private apartment, Meguro, Tokyo, Single room #403",480673998,Lund,目黒区,35.62521,139.69531,Private room,9426,2,21,2025-09-15,0.70,21,322,12,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722778110874579184,"Private apartment, Meguro, Tokyo, Single Room #410",480673998,Lund,目黒区,35.62377,139.69615,Private room,9579,2,28,2025-06-05,0.82,21,328,9,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
794701122235496619,"Great location, 20 min. walk from Shibuya station",110388500,Hana,目黒区,35.65355339304425,139.68669355401457,Entire home/apt,14812,2,85,2025-09-10,2.79,5,241,25,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第98号
794703819389665543,"Great location, 20 min. walk from Shibuya station",110388500,Hana,目黒区,35.65145439104325,139.68859267522438,Entire home/apt,24637,2,86,2025-09-15,2.83,5,256,27,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第99号
841131067637928767,Petite cozy 2mit Nakameguro Delicious location 202,213641008,Riko,目黒区,35.64532261200055,139.69990586878663,Entire home/apt,18065,2,47,2025-07-04,1.53,5,138,20,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第73号
843888531666453064,"Great location, 20 min. walk from Shibuya station",110388500,Hana,目黒区,35.65308541909425,139.68649234893942,Entire home/apt,38302,2,34,2025-08-29,1.14,5,125,17,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第98号
855481886466364791,"meguro staiton 8 minutes walk, 3 bedrooms, LDK",42075252,Heisen,目黒区,35.63693,139.70943,Entire home/apt,63352,2,39,2025-04-23,1.28,2,11,4,M130033228
909049783231983881,6 minutes to Shibuya/only 1 ppl/,42244167,浩史,目黒区,35.638527705500024,139.69016359992673,Entire home/apt,9099,1,270,2025-09-23,10.07,170,349,140,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第15号
909051115974816637,207*6 minutes to Shibuya/only 1 ppl/wi-fi,42244167,浩史,目黒区,35.63671,139.69029,Entire home/apt,9575,1,39,2025-09-04,1.60,170,331,13,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第15号
909051935476724162,209* 6 minutes to Shibuya/only 1 ppl/wi-fi,42244167,浩史,目黒区,35.63874823122028,139.68972762453416,Entire home/apt,9267,1,59,2025-09-21,2.50,170,326,27,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第15号
958933470662500647,NEW！貸切アパート２DK４４㎡　駅２分渋谷駅電車１５分　コンビニ公園５秒Dベッド３台高速WIFI,396944600,Rkt,目黒区,35.61821100043061,139.6980508572536,Entire home/apt,31500,1,61,2025-07-29,2.42,3,63,27,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第5号
962967907936480438,unito hotel residence / 1 stop from Shibuya,531720701,ホテルレジデンス 大橋会館,目黒区,35.64864524670241,139.68705665368583,Private room,16482,1,448,2025-09-13,19.28,4,202,267,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第25号
964287805159194880,5 minutes to Shibuya by train! Near Meguro River,506674744,Shin&Dad,目黒区,35.63026,139.71227,Private room,12572,1,17,2025-07-20,1.05,11,353,7,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第64号
965783106206032702,5 minutes to Shibuya by train! Near Meguro River,506674744,Shin&Dad,目黒区,35.62822,139.71143,Private room,12366,1,1,2024-08-04,0.07,11,256,0,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第64号
969215766994496638,渋谷から1駅 /共有キッチンとワークスペース /18㎡/ unito hotel residence,531720701,ホテルレジデンス 大橋会館,目黒区,35.65029,139.68671,Private room,21172,1,18,2025-05-26,0.78,4,113,11,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第25号
983603256957689024,210* 6 minutes to Shibuya/only 1 ppl/wi-fi,42244167,浩史,目黒区,35.63663720036791,139.6885840346436,Entire home/apt,8949,1,28,2025-07-21,1.17,170,328,9,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第15号
995477270936698565,"Great location, 20 min. walk from Shibuya station",110388500,Hana,目黒区,35.653576900486115,139.68821384710148,Entire home/apt,15622,2,80,2025-09-17,3.63,5,254,40,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第78号
995911883594035566,Park Side House / Shibuya 5 min train ride,7541679,Billy,目黒区,35.64936,139.6849,Entire home/apt,61363,1,11,2025-06-09,0.46,2,269,4,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第54号
995955885511893628,渋谷から1駅 / ランドリー無料 / 心安らぐ和モダン/ unito hotel residence,531720701,ホテルレジデンス 大橋会館,目黒区,35.6497006,139.6877522,Private room,13858,1,81,2025-09-08,3.57,4,295,45,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第25号
995956185632101820,渋谷から1駅 /ランドリー無料 / 趣ある異空間 / unito hotel residence,531720701,ホテルレジデンス 大橋会館,目黒区,35.6497006,139.6877522,Private room,14143,1,69,2025-09-15,3.06,4,312,41,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第25号
1008251993606114504,2 min walk from the sta /Jiyugaoka area/503,543039445,圭太,目黒区,35.60475,139.6789,Entire home/apt,16710,1,30,2025-09-19,1.34,36,99,8,M130036437
1017211295671864396,"Great location, 20 min. walk from Shibuya station",110388500,Hana,目黒区,35.653430861323,139.6884302782499,Entire home/apt,14812,2,76,2025-09-09,3.43,5,209,40,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第77号
1024189323460080372,"Private apartment, Meguro,Tokyo, Family room #2056",480673998,Lund,目黒区,35.62381,139.69748,Private room,15659,2,28,2025-09-25,1.44,21,332,21,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
1026333273155380611,Shibuya by 7min train/5Beds/2BR/51sqm/2LDK,499299909,Yuta,目黒区,35.62483913408497,139.69050168147723,Entire home/apt,31079,2,75,2025-09-25,3.38,5,328,43,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第69号
1029511125312531349,"Private Apartment, Meguro, Tokyo, Family room #208",480673998,Lund,目黒区,35.62397728681316,139.69566632835497,Private room,14997,2,26,2025-08-06,1.34,21,29,18,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
1029512547942073254,"Private Apartment, Meguro, Tokyo, Single room #301",480673998,Lund,目黒区,35.62409,139.69759,Private room,9425,2,26,2025-09-23,1.51,21,327,19,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
1029551736963437212,"Private Apartment, Meguro, Tokyo, Family room #407",480673998,Lund,目黒区,35.625854833842055,139.69723262724642,Private room,15997,2,29,2025-08-11,1.37,21,311,20,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
1038329440338551750,"Private apartment, Meguro, Tokyo, Single room #102",480673998,Lund,目黒区,35.62575169802375,139.6968732768053,Private room,9882,2,36,2025-09-16,1.68,21,325,22,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
1040239924033635314,2 min walk from the sta /Jiyugaoka area/501,543039445,圭太,目黒区,35.605844193608434,139.67898934167076,Entire home/apt,16710,1,21,2025-09-28,1.04,36,139,9,M130037327
1041073866314893044,最大10名利用/洗足駅徒歩1分、目黒駅まで6分/フルリフォーム済/セキュリティ抜群！,548767400,健吾,目黒区,35.6110787,139.6941188,Entire home/apt,23722,1,39,2025-09-05,1.83,2,99,21,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第86号
1057049504001163624,目黒駅徒歩7分 4線路利用交通便利/静かな住宅　渋谷代官山徒歩圏,553206423,謝,目黒区,35.63797694453864,139.71016407757602,Entire home/apt,12888,15,10,2025-08-07,0.69,3,298,8,M130017615
1072750662843307603,【限定割引】目黒の静かな隠れ家/和風二階建て/1週間以上ご滞在で割引あり/WIFI/品川エリア,358249016,Moto,目黒区,35.61990101459693,139.6956506558197,Entire home/apt,30399,3,10,2025-08-28,0.63,1,347,8,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第94号
1075702377838368787,渋谷まで電車で6分・中目黒徒歩圏／WiFi／長期滞在歓迎／駅まで徒歩2分【307】,542486932,Shoko,目黒区,35.6378372,139.6894207,Entire home/apt,12880,1,62,2025-09-17,3.07,3,265,34,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第103号
1091877957721764614,Nakameguro Sta 10 min walk/Shibuya 2 min/Switch,274793900,Miki,目黒区,35.64796,139.68954,Entire home/apt,19786,1,22,2025-06-01,1.19,31,193,10,Hotels and Inns Business Act | 目黒区保健所 | 目黒健環き第61号
1093934317316519877,渋谷5分|ダブルベット2台|40平米|4人宿泊|最寄駅徒歩4分|スーパー徒歩1分|東京大学徒歩5分,4264624,Jenny,目黒区,35.65702,139.68603,Entire home/apt,27000,2,82,2025-09-28,4.23,7,290,50,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第104号
1093957490771964659,渋谷5分|ダブルベット2台|45平米|4人宿泊|最寄駅徒歩4分|スーパー徒歩1分|東京大学徒歩5分,4264624,Jenny,目黒区,35.65856,139.68745,Entire home/apt,30000,2,103,2025-09-28,5.29,7,232,66,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第104号
1107782164265304975,Home-like hotel near Ebisu/ 3 bedrooms/ 10 ppl,566002504,Ebisu,目黒区,35.640084242764146,139.7099215326354,Entire home/apt,35000,2,70,2025-09-28,3.87,3,82,49,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第107号
1110022186589966256,渋谷直通5分|85平米|ダブルベット4台|8人宿泊|2バスルーム|最寄駅徒歩4分|スーパー徒歩1分,4264624,Jenny,目黒区,35.659043101703574,139.68491821632992,Entire home/apt,65000,2,8,2025-04-21,0.57,7,231,5,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第104号
1128169550113510953,"今だけ半額。
新築サウナ付き素泊まり宿泊プラン。",570723048,関,目黒区,35.65038279688489,139.69123519957066,Private room,15000,1,7,2025-07-13,0.90,2,244,7,M130040945
1128565544752384925,中目黒デザイナーズ新築ビルサウナ付き贅沢プラン,570723048,関,目黒区,35.650599905122796,139.692348927113,Entire home/apt,100000,1,0,,,2,268,0,M130040945
1128728202824382987,9 min from Shinsen Sta/For 2 per/Wi-Fi,531706132,Wakaba,目黒区,35.65517126247172,139.69124907796035,Entire home/apt,17626,1,104,2025-09-23,5.99,95,327,71,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第125号
1128764119069763551,Near by 9 min from Shinsen Sta/For 2 per/WIFI Free,531706132,Wakaba,目黒区,35.65467973524567,139.69114025055518,Entire home/apt,17250,1,98,2025-08-29,5.69,95,325,61,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第125号
1139545415438041062,15min Shibuya/Game Collector's Room /Max3/102,528154298,Kon,目黒区,35.616015734407746,139.69457772643423,Entire home/apt,14902,3,3,2025-03-13,0.19,4,221,2,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第4号
1143088805377605507,Home-like hotel near Meguro/ 3 bedrooms/ 10 ppl,566002504,Ebisu,目黒区,35.63128152928249,139.71136972177382,Entire home/apt,32000,2,70,2025-09-25,4.12,3,93,53,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第122号
1151717681929460338,"To Shibuya Crossing 20 min walk, cozy, clean, #603",129096261,俊一,目黒区,35.65146728388339,139.68711556983072,Entire home/apt,18450,2,57,2025-09-22,4.42,118,291,52,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第76号
1164943236845483411,【マンスリー】目黒駅まで8分、3LDK NEW HOUSE ！,42075252,Heisen,目黒区,35.63627221782076,139.71018213638425,Entire home/apt,150000,30,2,2025-08-02,0.22,2,98,2,M130033228
1171457778860820455,Mellon House | Monthly | 15 min to Shibuya,1453084,Shotaro,目黒区,35.61441,139.68055,Entire home/apt,19243,30,0,,,2,283,0,M130040672
1196676970619671843,Nakameguro Sta10min walk/Harajuku3min/Switch/Queen,274793900,Miki,目黒区,35.64706,139.68989,Entire home/apt,18846,1,16,2025-09-06,1.15,31,215,15,Hotels and Inns Business Act | 目黒区保健所 | 目黒健環き第61号
1209783784678816297,"New! 120㎡,8beds,3mins to Shibuya Sta",32815136,Ayako,目黒区,35.64265441385404,139.6994690644392,Entire home/apt,38640,2,36,2025-09-24,2.62,4,107,30,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第22号
1217274838739692046,新築戸建広々120m2ラグジュアリーモダン/渋谷まで電車7分/4寝室8名宿泊可,590108801,夏菜,目黒区,35.62372722570332,139.68028896332004,Entire home/apt,58200,2,33,2025-07-26,2.53,5,247,29,M130040961
1219951623586803789,"New! 50㎡,4beds,3mins to Shibuya Sta",32815136,Ayako,目黒区,35.64161921764262,139.6985789577543,Entire home/apt,22143,2,19,2025-09-29,1.88,4,16,19,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第22号
1219956412951828430,"New! 70㎡,6beds,3mins to Shibuya Sta",32815136,Ayako,目黒区,35.641688936684346,139.69910656394427,Entire home/apt,21686,2,17,2025-08-23,1.85,4,18,17,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第22号
1242029837888053978,"To Shibuya Crossing 20 min walk, cozy, clean, #303",129096261,俊一,目黒区,35.65163,139.6867,Entire home/apt,19415,2,37,2025-09-24,3.91,118,304,37,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第１００号
1242033611460929894,"To Shibuya Crossing 20 min walk, cozy, clean, #602",129096261,俊一,目黒区,35.65125318573359,139.68707415949302,Entire home/apt,25395,2,20,2025-09-26,2.09,118,302,20,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第75号
1263261094033769273,Authentic Japanese style room,656188684,あきよ,目黒区,35.62522235221196,139.674871418884,Private room,7143,1,15,2025-09-07,1.41,5,88,15,M540000005
1263282167885444553,Cosy Japanese twin room,656188684,あきよ,目黒区,35.62492,139.67661,Private room,6429,1,3,2025-03-16,0.28,5,148,3,M130000005
1269355220456244078,渋谷まで電車で7分！50平米最大7名可能/ベッド5台/中目黒,558808564,Kanta,目黒区,35.62511,139.69065,Entire home/apt,26600,3,31,2025-09-15,2.77,7,331,31,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第47号
1270049820667237702,Free parking /190㎡6LDK/kids room/projector,129096261,俊一,目黒区,35.64789575130691,139.69413864957343,Entire home/apt,84768,2,21,2025-09-12,2.07,118,292,21,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第67号
1276265606544711765,Nordic  Comfy room 北欧家具つきの快適なお部屋,656188684,あきよ,目黒区,35.62307905818069,139.6765587149966,Private room,6286,1,2,2025-08-26,0.20,5,119,2,M540000005
1278838314686192652,池尻大橋駅と中目黒駅の中間にあるショートステイが出来るゲストハウス,585534996,Toshiaki,目黒区,35.64598291018771,139.68979160900724,Private room,8330,1,21,2025-09-25,2.53,1,128,21,M130046849
1280190092264468978,【JR山手線目黒駅徒歩6分】渋谷駅2駅5分/132㎡最大18名/2シャワー4トイレ,37725252,Tadashi,目黒区,35.632804219610804,139.71025726931154,Entire home/apt,62443,3,44,2025-09-24,4.14,11,329,44,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第34号
1290905148366032882,渋谷駅から2.1km ラグジュアリーヴィラ LV中目黒,299123536,Hachi Family,目黒区,35.6443067,139.6913867,Entire home/apt,65192,2,22,2025-09-16,2.12,9,115,22,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第38号
1294589664174637454,Brand New Detached/83㎡/3Bedrooms/6min Shibuya,662298717,柏楷,目黒区,35.630715458095594,139.68435548280334,Entire home/apt,38400,3,17,2025-09-14,2.12,1,161,17,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第57号
1309897468495216153,目黒駅徒歩8分豪華な大型ヴィラ　渋谷６分/新宿13分/六本木9分,553206423,謝,目黒区,35.6355951,139.7116182,Entire home/apt,35965,4,8,2025-09-14,0.95,3,103,8,M130045322
1313357343901655647,リーズナブルな予備の部屋＊狭いけど寝るだけなら充分,656188684,あきよ,目黒区,35.62344,139.67681,Private room,4000,1,4,2025-08-17,0.49,5,326,4,M540000005
1316315091042623716,Shibuya 15mins Daikanyama quiet central,668010736,佐野,目黒区,35.64989,139.69815,Entire home/apt,,2,0,,,5,3,0,M130046459
